Year,seed,sobol,scenario,intervention_scenario,RunId,iteration,Step,Seed,recycling,trash,wishcycling
5,0,False,Nevada,baseline,28,0,64,0,0.18260330578512396,0.7699908172635445,0.0474058769513315
5,0,False,New Hampshire,baseline,29,0,64,0,0.33497712978845057,0.6010958643034114,0.06392700590813799
5,0,False,New Jersey,baseline,27,0,64,0,0.23139372447883086,0.7140017193208683,0.05460455620030088
5,0,False,New Mexico,baseline,30,0,64,0,0.13500509683995923,0.8294189602446483,0.035575942915392456
5,0,False,New York,baseline,31,0,64,0,0.6148706398706398,0.2853892353892354,0.09974012474012474
5,0,False,North Carolina,baseline,32,0,64,0,0.1207310838445808,0.8464042263122019,0.03286468984321745
5,0,False,North Dakota,baseline,35,0,64,0,0.1879349545274812,0.7554863582443655,0.05657868722815342
5,0,False,Ohio,baseline,33,0,64,0,0.13110894097222223,0.8323513454861112,0.036539713541666664
5,0,False,Oklahoma,baseline,34,0,64,0,0.0970789241622575,0.8729442239858907,0.029976851851851852
5,0,False,Oregon,baseline,37,0,64,0,0.7394767546221505,0.11102584814216478,0.1494973972356848
5,0,False,Pennsylvania,baseline,36,0,64,0,0.18314779474130619,0.7690945716709076,0.04775763358778626
5,0,False,Rhode Island,baseline,38,0,64,0,0.4101416122004357,0.5139651416122004,0.07589324618736383
5,0,False,South Carolina,baseline,40,0,64,0,0.07075034940600979,0.9075995807127882,0.021650069881201956
5,0,False,South Dakota,baseline,39,0,64,0,0.1955200501253133,0.7590329991645781,0.045446950710108604
5,0,False,Tennessee,baseline,41,0,64,0,0.07886795743938602,0.9003968253968254,0.020735217163788594
5,0,False,Texas,baseline,42,0,64,0,0.15057702630166397,0.8098899624261943,0.039533011272141705
5,0,False,Utah,baseline,43,0,64,0,0.18793759512937594,0.7564545281582952,0.05560787671232877
5,0,False,Vermont,baseline,44,0,64,0,0.5890048597305059,0.30251822398939693,0.10847691628009719
5,0,False,Virginia,baseline,46,0,64,0,0.1317280848687884,0.831997952726596,0.036273962404615674
5,0,False,Washington,baseline,47,0,64,0,0.28290420819490586,0.6591269841269841,0.05796880767811
5,0,False,West Virginia,baseline,45,0,64,0,0.13707470854151796,0.8267963359505114,0.036128955507970496
5,0,False,Wisconsin,baseline,48,0,64,0,0.25868972746331237,0.6840041928721176,0.05730607966457022
5,0,False,Wyoming,baseline,49,0,64,0,0.1333871283255086,0.8166764475743348,0.049936424100156494
6,0,False,Alabama,baseline,2,0,76,0,0.08540909090909092,0.8815505050505049,0.033040404040404044
6,0,False,Alaska,baseline,0,0,76,0,0.06119212962962963,0.9165856481481481,0.022222222222222223
6,0,False,Arizona,baseline,5,0,76,0,0.1914880314397999,0.7576902465166131,0.050821722043587
6,0,False,Arkansas,baseline,1,0,76,0,0.09001322751322753,0.8815934065934066,0.028393365893365895
6,0,False,California,baseline,3,0,76,0,0.617693661971831,0.2500244522691706,0.13228188575899844
6,0,False,Colorado,baseline,4,0,76,0,0.10648148148148147,0.8586856368563686,0.034832881662149956
6,0,False,Connecticut,baseline,6,0,76,0,0.5425563831988413,0.3339230291744258,0.12352058762673286
6,0,False,Delaware,baseline,8,0,76,0,0.1334201388888889,0.8315755208333333,0.035004340277777775
6,0,False,Florida,baseline,9,0,76,0,0.10785412605588045,0.8556814489928525,0.03646442495126705
6,0,False,Georgia,baseline,10,0,76,0,0.11468023255813954,0.8479772286821706,0.037342538759689924
6,0,False,Hawaii,baseline,7,0,76,0,0.5093429587779871,0.3806706423938062,0.10998639882820675
6,0,False,Idaho,baseline,11,0,76,0,0.14549504118339215,0.8167465120188266,0.03775844679778114
6,0,False,Illinois,baseline,12,0,76,0,0.14230895915678524,0.823534255599473,0.034156785243741765
6,0,False,Indiana,baseline,14,0,76,0,0.185869341563786,0.7650360082304527,0.049094650205761314
6,0,False,Iowa,baseline,13,0,76,0,0.3390374942844079,0.578543667123914,0.0824188385916781
6,0,False,Kansas,baseline,15,0,76,0,0.20366941015089166,0.7511659807956105,0.045164609053497944
6,0,False,Kentucky,baseline,17,0,76,0,0.10684560965459843,0.8601747815230961,0.03297960882230545
6,0,False,Louisiana,baseline,16,0,76,0,0.0857830271216098,0.8858650481189851,0.028351924759405078
6,0,False,Maine,baseline,18,0,76,0,0.8078854766474728,0.0603700149285562,0.131744508423971
6,0,False,Maryland,baseline,21,0,76,0,0.35436228482003135,0.5820422535211267,0.06359546165884195
6,0,False,Massachusetts,baseline,20,0,76,0,0.41319836785938485,0.4994245658087466,0.08737706633186859
6,0,False,Michigan,baseline,19,0,76,0,0.6407617411225659,0.22859106529209625,0.1306471935853379
6,0,False,Minnesota,baseline,23,0,76,0,0.26727819237147593,0.6735385572139303,0.05918325041459369
6,0,False,Mississippi,baseline,22,0,76,0,0.09424066924066925,0.8743940368940369,0.03136529386529387
6,0,False,Missouri,baseline,24,0,76,0,0.11876281262812628,0.8434348093480933,0.03780237802378024
6,0,False,Montana,baseline,25,0,76,0,0.14147751837440553,0.8241137051448334,0.03440877648076092
6,0,False,Nebraska,baseline,26,0,76,0,0.1545035460992908,0.8053959810874703,0.04010047281323877
6,0,False,Nevada,baseline,28,0,76,0,0.18014692378328742,0.7740358126721764,0.045817263544536274
6,0,False,New Hampshire,baseline,29,0,76,0,0.3213931770535544,0.6145130550790928,0.06409376786735277
6,0,False,New Jersey,baseline,27,0,76,0,0.23028691166989038,0.7160219213410702,0.05369116698903933
6,0,False,New Mexico,baseline,30,0,76,0,0.12844036697247707,0.8361671763506626,0.03539245667686035
6,0,False,New York,baseline,31,0,76,0,0.614980364980365,0.29053476553476554,0.09448486948486949
6,0,False,North Carolina,baseline,32,0,76,0,0.11694359236537151,0.8515465235173824,0.03150988411724608
6,0,False,North Dakota,baseline,35,0,76,0,0.18240905496243576,0.7603746540134441,0.05721629102412021
6,0,False,Ohio,baseline,33,0,76,0,0.1266818576388889,0.8380262586805557,0.03529188368055555
6,0,False,Oklahoma,baseline,34,0,76,0,0.0919477513227513,0.8787477954144621,0.029304453262786596
6,0,False,Oregon,baseline,37,0,76,0,0.7438386286124574,0.11431520373362053,0.1418461676539221
6,0,False,Pennsylvania,baseline,36,0,76,0,0.18148854961832062,0.7740564037319763,0.044455046649703144
6,0,False,Rhode Island,baseline,38,0,76,0,0.40559912854030494,0.5183986928104575,0.07600217864923747
6,0,False,South Carolina,baseline,40,0,76,0,0.0729559748427673,0.9050707547169812,0.02197327044025157
6,0,False,South Dakota,baseline,39,0,76,0,0.1885703842940685,0.7672723475355054,0.04415726817042607
6,0,False,Tennessee,baseline,41,0,76,0,0.07911215768358626,0.8998822605965463,0.021005581719867435
6,0,False,Texas,baseline,42,0,76,0,0.14486491322240114,0.8167516550366792,0.03838343174091966
6,0,False,Utah,baseline,43,0,76,0,0.18556411719939117,0.7592275494672754,0.05520833333333333
6,0,False,Vermont,baseline,44,0,76,0,0.59590788601723,0.3017892644135189,0.10230284956925116
6,0,False,Virginia,baseline,46,0,76,0,0.12650288479434207,0.8389354178298903,0.034561697375767725
6,0,False,Washington,baseline,47,0,76,0,0.28001107419712074,0.6638842746400886,0.056104651162790696
6,0,False,West Virginia,baseline,45,0,76,0,0.13132881275279562,0.8331429931001666,0.03552819414703783
6,0,False,Wisconsin,baseline,48,0,76,0,0.2571278825995807,0.6878616352201258,0.0550104821802935
6,0,False,Wyoming,baseline,49,0,76,0,0.12916666666666668,0.8201926838810641,0.05064064945226917
7,0,False,Alabama,baseline,2,0,88,0,0.08664141414141414,0.8802121212121211,0.033146464646464646
7,0,False,Alaska,baseline,0,0,88,0,0.06239583333333334,0.915787037037037,0.02181712962962963
7,0,False,Arizona,baseline,5,0,88,0,0.18495891389782063,0.7642774205073241,0.05076366559485531
7,0,False,Arkansas,baseline,1,0,88,0,0.08965201465201465,0.8819546194546195,0.028393365893365895
7,0,False,California,baseline,3,0,88,0,0.6259536384976526,0.25233763693270733,0.12170872456964006
7,0,False,Colorado,baseline,4,0,88,0,0.10452574525745258,0.8612059620596207,0.03426829268292683
7,0,False,Connecticut,baseline,6,0,88,0,0.543953031243534,0.33298158493689217,0.12306538381957377
7,0,False,Delaware,baseline,8,0,88,0,0.1293359375,0.8362717013888888,0.03439236111111111
7,0,False,Florida,baseline,9,0,88,0,0.10473115659519168,0.8605019493177388,0.034766894087069525
7,0,False,Georgia,baseline,10,0,88,0,0.11208414082687339,0.8524911175710596,0.035424741602067183
7,0,False,Hawaii,baseline,7,0,88,0,0.5110483364720653,0.37715526260724,0.1117964009206947
7,0,False,Idaho,baseline,11,0,88,0,0.14153639267103715,0.8193351823835938,0.03912842494536897
7,0,False,Illinois,baseline,12,0,88,0,0.1399429073342117,0.826207729468599,0.033849363197189286
7,0,False,Indiana,baseline,14,0,88,0,0.1804938271604938,0.7690740740740741,0.05043209876543211
7,0,False,Iowa,baseline,13,0,88,0,0.34467306812985826,0.5725708733424782,0.08275605852766346
7,0,False,Kansas,baseline,15,0,88,0,0.19817672610882486,0.7573616826703247,0.04446159122085048
7,0,False,Kentucky,baseline,17,0,88,0,0.10443196004993756,0.8632750728256346,0.0322929671244278
7,0,False,Louisiana,baseline,16,0,88,0,0.08197725284339458,0.8912674978127734,0.026755249343832017
7,0,False,Maine,baseline,18,0,88,0,0.8091277457880145,0.06316911921518448,0.12770313499680103
7,0,False,Maryland,baseline,21,0,88,0,0.35375586854460095,0.5824970657276995,0.06374706572769953
7,0,False,Massachusetts,baseline,20,0,88,0,0.41659866080770036,0.4931994141033689,0.09020192508893073
7,0,False,Michigan,baseline,19,0,88,0,0.6417983963344788,0.22930698739977093,0.12889461626575027
7,0,False,Minnesota,baseline,23,0,88,0,0.26067060530679936,0.6781094527363184,0.06121994195688226
7,0,False,Mississippi,baseline,22,0,88,0,0.09265873015873016,0.8769680394680396,0.030373230373230375
7,0,False,Missouri,baseline,24,0,88,0,0.11858856088560886,0.8428403034030341,0.03857113571135711
7,0,False,Montana,baseline,25,0,88,0,0.14142347600518806,0.8239191526156505,0.034657371379161264
7,0,False,Nebraska,baseline,26,0,88,0,0.1477068557919622,0.8145094562647754,0.03778368794326241
7,0,False,Nevada,baseline,28,0,88,0,0.17382001836547292,0.7813682277318641,0.04481175390266299
7,0,False,New Hampshire,baseline,29,0,88,0,0.31546121593291404,0.6220030493615399,0.06253573470554602
7,0,False,New Jersey,baseline,27,0,88,0,0.22245325596389423,0.7239737803567591,0.05357296367934666
7,0,False,New Mexico,baseline,30,0,88,0,0.1292099898063201,0.834500509683996,0.036289500509684
7,0,False,New York,baseline,31,0,88,0,0.61497458997459,0.29633287133287134,0.0886925386925387
7,0,False,North Carolina,baseline,32,0,88,0,0.11759969325153374,0.8498040218132242,0.03259628493524199
7,0,False,North Dakota,baseline,35,0,88,0,0.18166271253459865,0.7627916172400159,0.05554567022538553
7,0,False,Ohio,baseline,33,0,88,0,0.12679578993055557,0.8384168836805556,0.03478732638888889
7,0,False,Oklahoma,baseline,34,0,88,0,0.09368937389770722,0.8767361111111112,0.029574514991181657
7,0,False,Oregon,baseline,37,0,88,0,0.7499596122778676,0.1100430802369413,0.13999730748519118
7,0,False,Pennsylvania,baseline,36,0,88,0,0.18209287531806614,0.7742631467345208,0.043643977947413065
7,0,False,Rhode Island,baseline,38,0,88,0,0.40172113289760353,0.5234041394335512,0.07487472766884531
7,0,False,South Carolina,baseline,40,0,88,0,0.06788958770090846,0.9110455974842767,0.021064814814814814
7,0,False,South Dakota,baseline,39,0,88,0,0.1878654970760234,0.7685515873015873,0.04358291562238931
7,0,False,Tennessee,baseline,41,0,88,0,0.07828798185941042,0.8995682888540032,0.022143729286586433
7,0,False,Texas,baseline,42,0,88,0,0.14454732510288065,0.816715870459832,0.03873680443728753
7,0,False,Utah,baseline,43,0,88,0,0.17688831811263317,0.7672897640791477,0.05582191780821918
7,0,False,Vermont,baseline,44,0,88,0,0.5949359399160592,0.30598078197481776,0.09908327810912304
7,0,False,Virginia,baseline,46,0,88,0,0.12475804950679321,0.8405127489298344,0.03472920156337242
7,0,False,Washington,baseline,47,0,88,0,0.2718853820598007,0.673408084163898,0.05470653377630122
7,0,False,West Virginia,baseline,45,0,88,0,0.12938377349512253,0.8358969783487985,0.03471924815607899
7,0,False,Wisconsin,baseline,48,0,88,0,0.25187106918238994,0.6930922431865828,0.05503668763102725
7,0,False,Wyoming,baseline,49,0,88,0,0.1259242957746479,0.8241343896713614,0.04994131455399061
8,0,False,Alabama,baseline,2,0,100,0,0.08392929292929292,0.8839191919191919,0.03215151515151515
8,0,False,Alaska,baseline,0,0,100,0,0.06017939814814815,0.91890625,0.02091435185185185
8,0,False,Arizona,baseline,5,0,100,0,0.18314130046445162,0.7680868167202574,0.04877188281529118
8,0,False,Arkansas,baseline,1,0,100,0,0.08734737484737483,0.8838726088726089,0.02878001628001628
8,0,False,California,baseline,3,0,100,0,0.6333137715179968,0.2498777386541471,0.11680848982785602
8,0,False,Colorado,baseline,4,0,100,0,0.10343721770551038,0.864494128274616,0.032068654019873535
8,0,False,Connecticut,baseline,6,0,100,0,0.5542623629215808,0.3292571901510449,0.1164804469273743
8,0,False,Delaware,baseline,8,0,100,0,0.12637586805555556,0.8411892361111111,0.03243489583333333
8,0,False,Florida,baseline,9,0,100,0,0.10418697205977907,0.8596653671215074,0.03614766081871345
8,0,False,Georgia,baseline,10,0,100,0,0.1096737726098191,0.8531088501291991,0.03721737726098191
8,0,False,Hawaii,baseline,7,0,100,0,0.5181732580037665,0.37235300272023436,0.10947373927599917
8,0,False,Idaho,baseline,11,0,100,0,0.13676668347621448,0.8245377374348631,0.03869557908892251
8,0,False,Illinois,baseline,12,0,100,0,0.13703337725076856,0.8298089591567853,0.0331576635924462
8,0,False,Indiana,baseline,14,0,100,0,0.1755298353909465,0.7735956790123457,0.05087448559670782
8,0,False,Iowa,baseline,13,0,100,0,0.3444444444444444,0.5749657064471879,0.08058984910836763
8,0,False,Kansas,baseline,15,0,100,0,0.19406721536351165,0.7631630086877,0.0427697759487883
8,0,False,Kentucky,baseline,17,0,100,0,0.10304827299209322,0.8660788597586352,0.030872867249271744
8,0,False,Louisiana,baseline,16,0,100,0,0.0836395450568679,0.8879702537182852,0.028390201224846895
8,0,False,Maine,baseline,18,0,100,0,0.8124013648965663,0.06504585199402858,0.12255278310940498
8,0,False,Maryland,baseline,21,0,100,0,0.35208333333333336,0.5866050469483568,0.06131161971830986
8,0,False,Massachusetts,baseline,20,0,100,0,0.40924356559949776,0.5014071981586106,0.0893492362418916
8,0,False,Michigan,baseline,19,0,100,0,0.6516151202749141,0.22489117983963344,0.12349369988545246
8,0,False,Minnesota,baseline,23,0,100,0,0.2568770729684909,0.6829809286898839,0.06014199834162521
8,0,False,Mississippi,baseline,22,0,100,0,0.08717288717288717,0.8831349206349207,0.029692192192192195
8,0,False,Missouri,baseline,24,0,100,0,0.11231037310373104,0.8520243952439525,0.035665231652316526
8,0,False,Montana,baseline,25,0,100,0,0.13449524427150886,0.829907047124946,0.03559770860354518
8,0,False,Nebraska,baseline,26,0,100,0,0.1457565011820331,0.8175886524822694,0.0366548463356974
8,0,False,Nevada,baseline,28,0,100,0,0.16795224977043158,0.7871946740128558,0.04485307621671258
8,0,False,New Hampshire,baseline,29,0,100,0,0.30902896893462933,0.6296169239565466,0.06135410710882409
8,0,False,New Jersey,baseline,27,0,100,0,0.21632817537072857,0.7296045562003007,0.054067268428970555
8,0,False,New Mexico,baseline,30,0,100,0,0.12098369011213046,0.8436952089704383,0.035321100917431195
8,0,False,New York,baseline,31,0,100,0,0.6245322245322246,0.28911411411411414,0.08635366135366135
8,0,False,North Carolina,baseline,32,0,100,0,0.10945807770961145,0.858571915473756,0.03197000681663258
8,0,False,North Dakota,baseline,35,0,100,0,0.18059509687623568,0.7654161724001581,0.05398873072360617
8,0,False,Ohio,baseline,33,0,100,0,0.12406141493055556,0.8399034288194445,0.03603515625
8,0,False,Oklahoma,baseline,34,0,100,0,0.0908179012345679,0.8796626984126984,0.029519400352733687
8,0,False,Oregon,baseline,37,0,100,0,0.7586295099623048,0.11072518398851193,0.13064530604918326
8,0,False,Pennsylvania,baseline,36,0,100,0,0.17856764206955048,0.7788539016115351,0.04257845631891433
8,0,False,Rhode Island,baseline,38,0,100,0,0.39824074074074073,0.5268790849673203,0.074880174291939
8,0,False,South Carolina,baseline,40,0,100,0,0.06906883298392733,0.9089360587002097,0.021995108315863033
8,0,False,South Dakota,baseline,39,0,100,0,0.18684732664995826,0.773078529657477,0.04007414369256475
8,0,False,Tennessee,baseline,41,0,100,0,0.07308128379556951,0.905559916274202,0.021358799930228503
8,0,False,Texas,baseline,42,0,100,0,0.13900071569153694,0.823845947396672,0.03715333691179102
8,0,False,Utah,baseline,43,0,100,0,0.17495243531202434,0.7715230213089802,0.05352454337899543
8,0,False,Vermont,baseline,44,0,100,0,0.597393417274133,0.30643914292025626,0.09616743980561078
8,0,False,Virginia,baseline,46,0,100,0,0.11764842732179416,0.8477014703145357,0.0346501023636702
8,0,False,Washington,baseline,47,0,100,0,0.26581764488741233,0.676937984496124,0.05724437061646364
8,0,False,West Virginia,baseline,45,0,100,0,0.1282774208898406,0.8360278372591007,0.03569474185105877
8,0,False,Wisconsin,baseline,48,0,100,0,0.24900943396226416,0.6958123689727463,0.05517819706498952
8,0,False,Wyoming,baseline,49,0,100,0,0.12123435054773084,0.8284135367762128,0.05035211267605635
9,0,False,Alabama,baseline,2,0,112,0,0.08506060606060606,0.8829848484848485,0.03195454545454546
9,0,False,Alaska,baseline,0,0,112,0,0.06244212962962963,0.9149594907407407,0.022598379629629628
9,0,False,Arizona,baseline,5,0,112,0,0.17836280814576636,0.7745802072168632,0.04705698463737049
9,0,False,Arkansas,baseline,1,0,112,0,0.08589743589743588,0.8876475376475378,0.026455026455026454
9,0,False,California,baseline,3,0,112,0,0.6335485133020344,0.25203442879499216,0.1144170579029734
9,0,False,Colorado,baseline,4,0,112,0,0.09837850045167118,0.869959349593496,0.03166214995483288
9,0,False,Connecticut,baseline,6,0,112,0,0.5531140078626112,0.3313728533002276,0.11551313883716119
9,0,False,Delaware,baseline,8,0,112,0,0.12736111111111112,0.8404210069444445,0.03221788194444444
9,0,False,Florida,baseline,9,0,112,0,0.10181530214424951,0.8636655295646524,0.034519168291098114
9,0,False,Georgia,baseline,10,0,112,0,0.10670623385012919,0.8583292958656331,0.03496447028423773
9,0,False,Hawaii,baseline,7,0,112,0,0.522855199832601,0.36722640719815863,0.10991839296924043
9,0,False,Idaho,baseline,11,0,112,0,0.13289208270297528,0.829420911077492,0.03768700621953269
9,0,False,Illinois,baseline,12,0,112,0,0.13657773386034255,0.8305994729907772,0.032822793148880106
9,0,False,Indiana,baseline,14,0,112,0,0.16926440329218106,0.7800514403292181,0.050684156378600825
9,0,False,Iowa,baseline,13,0,112,0,0.3460562414266118,0.5760230909922268,0.07792066758116141
9,0,False,Kansas,baseline,15,0,112,0,0.1909122085048011,0.7672839506172839,0.04180384087791495
9,0,False,Kentucky,baseline,17,0,112,0,0.1018622555139409,0.8696889305035372,0.02844881398252185
9,0,False,Louisiana,baseline,16,0,112,0,0.08809055118110236,0.8810531496062991,0.030856299212598425
9,0,False,Maine,baseline,18,0,112,0,0.813718276818085,0.06774365536361697,0.11853806781829816
9,0,False,Maryland,baseline,21,0,112,0,0.3468260954616588,0.5938233568075117,0.05935054773082942
9,0,False,Massachusetts,baseline,20,0,112,0,0.4078415986608077,0.5015693659761457,0.09058903536304667
9,0,False,Michigan,baseline,19,0,112,0,0.6529610538373425,0.22627147766323027,0.12076746849942727
9,0,False,Minnesota,baseline,23,0,112,0,0.24991189883913764,0.6904384328358208,0.05964966832504146
9,0,False,Mississippi,baseline,22,0,112,0,0.08586443586443586,0.8859716859716859,0.028163878163878164
9,0,False,Missouri,baseline,24,0,112,0,0.10723144731447315,0.8593019680196802,0.033466584665846656
9,0,False,Montana,baseline,25,0,112,0,0.13023130134025077,0.8368785127539992,0.03289018590575011
9,0,False,Nebraska,baseline,26,0,112,0,0.14297281323877067,0.8196926713947991,0.03733451536643026
9,0,False,Nevada,baseline,28,0,112,0,0.17032139577594121,0.7846326905417814,0.04504591368227732
9,0,False,New Hampshire,baseline,29,0,112,0,0.3041166380789022,0.6339146178768821,0.06196874404421574
9,0,False,New Jersey,baseline,27,0,112,0,0.21317429615301955,0.7330646894476681,0.053761014399312274
9,0,False,New Mexico,baseline,30,0,112,0,0.11957696228338428,0.846651376146789,0.03377166156982671
9,0,False,New York,baseline,31,0,112,0,0.6236775236775237,0.2913028413028413,0.08501963501963501
9,0,False,North Carolina,baseline,32,0,112,0,0.10913428766189502,0.8611579754601227,0.029707736877982272
9,0,False,North Dakota,baseline,35,0,112,0,0.179641162514828,0.7655842230130486,0.05477461447212337
9,0,False,Ohio,baseline,33,0,112,0,0.12097981770833334,0.8433213975694445,0.035698784722222224
9,0,False,Oklahoma,baseline,34,0,112,0,0.09206900352733687,0.8780588624338624,0.029872134038800704
9,0,False,Oregon,baseline,37,0,112,0,0.763215760186681,0.10795638126009693,0.12882785855322204
9,0,False,Pennsylvania,baseline,36,0,112,0,0.1755089058524173,0.7832697201017812,0.04122137404580153
9,0,False,Rhode Island,baseline,38,0,112,0,0.39236383442265793,0.5340631808278867,0.07357298474945534
9,0,False,South Carolina,baseline,40,0,112,0,0.066701607267645,0.9113731656184486,0.02192522711390636
9,0,False,South Dakota,baseline,39,0,112,0,0.1852548036758563,0.7737050960735171,0.041040100250626564
9,0,False,Tennessee,baseline,41,0,112,0,0.07345630559916275,0.9037284144427001,0.0228152799581371
9,0,False,Texas,baseline,42,0,112,0,0.1400697799248524,0.8255993916621936,0.03433082841295402
9,0,False,Utah,baseline,43,0,112,0,0.17204147640791476,0.7743911719939117,0.05356735159817352
9,0,False,Vermont,baseline,44,0,112,0,0.6020101612546941,0.3015904572564612,0.09639938148884471
9,0,False,Virginia,baseline,46,0,112,0,0.11691327005397358,0.8465940815187046,0.03649264842732179
9,0,False,Washington,baseline,47,0,112,0,0.2620754891103728,0.6820551864156515,0.055869324473975635
9,0,False,West Virginia,baseline,45,0,112,0,0.1238876992624316,0.8401796335950511,0.03593266714251725
9,0,False,Wisconsin,baseline,48,0,112,0,0.24570230607966456,0.6980503144654088,0.05624737945492662
9,0,False,Wyoming,baseline,49,0,112,0,0.12068661971830986,0.8295823552425666,0.04973102503912363
10,0,False,Alabama,baseline,2,0,124,0,0.08654040404040404,0.8821060606060606,0.031353535353535356
10,0,False,Alaska,baseline,0,0,124,0,0.06018518518518518,0.9190219907407408,0.020792824074074075
10,0,False,Arizona,baseline,5,0,124,0,0.17586638085030368,0.777317792068596,0.0468158270811004
10,0,False,Arkansas,baseline,1,0,124,0,0.08562271062271061,0.8877035002035002,0.02667378917378917
10,0,False,California,baseline,3,0,124,0,0.637964593114241,0.24933489827856026,0.11270050860719875
10,0,False,Colorado,baseline,4,0,124,0,0.10056007226738935,0.8669467028003613,0.03249322493224932
10,0,False,Connecticut,baseline,6,0,124,0,0.5560004138216429,0.32886923236085247,0.11513035381750465
10,0,False,Delaware,baseline,8,0,124,0,0.12416666666666666,0.8436805555555557,0.03215277777777778
10,0,False,Florida,baseline,9,0,124,0,0.10527534113060429,0.8606846978557505,0.034039961013645224
10,0,False,Georgia,baseline,10,0,124,0,0.10879764211886304,0.8579901485788114,0.03321220930232558
10,0,False,Hawaii,baseline,7,0,124,0,0.5310315965683198,0.3581607030759573,0.11080770035572296
10,0,False,Idaho,baseline,11,0,124,0,0.12920658934274667,0.8331400235333669,0.03765338712388637
10,0,False,Illinois,baseline,12,0,124,0,0.13319609134826527,0.8328282828282828,0.03397562582345191
10,0,False,Indiana,baseline,14,0,124,0,0.1678909465020576,0.7804012345679011,0.05170781893004115
10,0,False,Iowa,baseline,13,0,124,0,0.34827389117512575,0.5751771833561957,0.07654892546867856
10,0,False,Kansas,baseline,15,0,124,0,0.1876200274348422,0.7709819387288523,0.04139803383630544
10,0,False,Kentucky,baseline,17,0,124,0,0.10262692467748648,0.870011444028298,0.027361631294215562
10,0,False,Louisiana,baseline,16,0,124,0,0.08237095363079615,0.889709098862642,0.02791994750656168
10,0,False,Maine,baseline,18,0,124,0,0.8177169972275539,0.06668266154830454,0.1156003412241416
10,0,False,Maryland,baseline,21,0,124,0,0.34757922535211266,0.5960876369327074,0.05633313771517997
10,0,False,Massachusetts,baseline,20,0,124,0,0.4060106716886378,0.5046400920694706,0.0893492362418916
10,0,False,Michigan,baseline,19,0,124,0,0.6595647193585338,0.22355670103092784,0.11687857961053838
10,0,False,Minnesota,baseline,23,0,124,0,0.24945066334991708,0.6919724295190713,0.05857690713101161
10,0,False,Mississippi,baseline,22,0,124,0,0.08696911196911199,0.8839446589446589,0.029086229086229085
10,0,False,Missouri,baseline,24,0,124,0,0.10443316933169332,0.8617773677736777,0.03378946289462895
10,0,False,Montana,baseline,25,0,124,0,0.12996649373108518,0.8354139645482058,0.03461954172070904
10,0,False,Nebraska,baseline,26,0,124,0,0.1411465721040189,0.8217966903073286,0.03705673758865248
10,0,False,Nevada,baseline,28,0,124,0,0.16782369146005513,0.7862121212121213,0.04596418732782368
10,0,False,New Hampshire,baseline,29,0,124,0,0.29870878597293693,0.637083095101963,0.06420811892510006
10,0,False,New Jersey,baseline,27,0,124,0,0.20659789383193639,0.7401085321298088,0.05329357403825489
10,0,False,New Mexico,baseline,30,0,124,0,0.1169979612640163,0.8490316004077472,0.03397043832823649
10,0,False,New York,baseline,31,0,124,0,0.626085701085701,0.2883229383229383,0.08559136059136059
10,0,False,North Carolina,baseline,32,0,124,0,0.10635650988411723,0.8644043967280165,0.02923909338786639
10,0,False,North Dakota,baseline,35,0,124,0,0.17618623962040333,0.7693455911427441,0.054468169236852514
10,0,False,Ohio,baseline,33,0,124,0,0.11851128472222222,0.8449924045138889,0.03649631076388889
10,0,False,Oklahoma,baseline,34,0,124,0,0.09014550264550264,0.8821704144620811,0.027684082892416226
10,0,False,Oregon,baseline,37,0,124,0,0.7666532040926225,0.10783073056901811,0.12551606533835935
10,0,False,Pennsylvania,baseline,36,0,124,0,0.17433736217133164,0.7806933842239184,0.044969253604749786
10,0,False,Rhode Island,baseline,38,0,124,0,0.3939106753812636,0.530838779956427,0.07525054466230936
10,0,False,South Carolina,baseline,40,0,124,0,0.06487159329140461,0.9139456673654788,0.021182739343116697
10,0,False,South Dakota,baseline,39,0,124,0,0.17638366750208856,0.7816311612364245,0.04198517126148705
10,0,False,Tennessee,baseline,41,0,124,0,0.06930054072911215,0.9089002267573697,0.021799232513518226
10,0,False,Texas,baseline,42,0,124,0,0.13413401324029342,0.8298890678117731,0.035976918947933444
10,0,False,Utah,baseline,43,0,124,0,0.1684408295281583,0.7779204718417048,0.05363869863013699
10,0,False,Vermont,baseline,44,0,124,0,0.6033244974596863,0.30462226640159046,0.09205323613872322
10,0,False,Virginia,baseline,46,0,124,0,0.11252559091755071,0.8505536943979154,0.03692071468453378
10,0,False,Washington,baseline,47,0,124,0,0.258983942414175,0.6858850129198967,0.055131044665928386
10,0,False,West Virginia,baseline,45,0,124,0,0.11826671425172496,0.8459612181774924,0.03577206757078277
10,0,False,Wisconsin,baseline,48,0,124,0,0.23807651991614256,0.7034224318658281,0.05850104821802935
10,0,False,Wyoming,baseline,49,0,124,0,0.11771811424100158,0.8341060250391236,0.048175860719874807
11,0,False,Alabama,baseline,2,0,136,0,0.08167171717171717,0.8871464646464645,0.031181818181818182
11,0,False,Alaska,baseline,0,0,136,0,0.0610474537037037,0.9178761574074074,0.02107638888888889
11,0,False,Arizona,baseline,5,0,136,0,0.17257502679528403,0.7806136120042874,0.046811361200428725
11,0,False,Arkansas,baseline,1,0,136,0,0.07995522995522995,0.8936660561660562,0.026378713878713878
