scenario,behavior,characteristics,mean,standard_deviation,min,max,value_absence,value_presence,independent_charac,booleans,strings
Maine,trash,name,,,,,,,,,trash
Maine,trash,ns,0.0,1e-06,0.0,1.0,0,1,True,,
Maine,trash,pbc,1.0,1e-06,0.0,1.0,0,1,True,,
Maine,trash,pr,0.0,1e-06,0.0,1.0,0,1,True,,
Maine,trash,sn,0.0,1e-06,0.0,1.0,recycling,trash,False,,
Maine,wishcycling,att,0.0,0.1,0.0,1.0,0,1,True,,
Maine,wishcycling,availability,,,,,,,,True,
Maine,wishcycling,bin,0.72,0.1,0.0,1.0,0,1,True,,
Maine,wishcycling,ds,0.581127644,1e-06,0.0,1.0,0,1,True,,
Maine,wishcycling,err,0.0,0.0273972605,-2.0,1.0,function_based_truncnorm,function_based_truncnorm,True,,
Maine,wishcycling,households,515.5810313,57.19244936,420.8029466,610.4622468,,,True,,
Maine,wishcycling,ht,0.700489413,0.107660041,0.0,1.0,0,1,True,,
Maine,wishcycling,kn,0.31067621,0.061035509,0.0,1.0,0,1,True,,
Maine,wishcycling,name,,,,,,,,,wishcycling
Maine,wishcycling,ns,0.722443406,1e-06,0.0,1.0,0,1,True,,
Maine,wishcycling,pbc,1.0,1e-06,0.0,1.0,0,1,True,,
Maine,wishcycling,pr,0.1666666666666666,1e-06,0.0,1.0,0,1,True,,
Maine,wishcycling,sn,0.1666666666666666,1e-06,0.0,1.0,trash,wishcycling,False,,
Maryland,recycling,att,0.84,0.1,0.0,1.0,0,1,True,,
Maryland,recycling,availability,,,,,,,,True,
Maryland,recycling,bin,0.72,0.1,0.0,1.0,0,1,True,,
Maryland,recycling,ds,0.089913367,1e-06,0.0,1.0,0,1,True,,
Maryland,recycling,err,0.0,0.048913893347143,-1.0,1.0,function_based_truncnorm,function_based_truncnorm,True,,
Maryland,recycling,households,561.6923077,58.53031075,464.7226184,658.7776363,,,True,,
Maryland,recycling,ht,0.754508445,0.123521785,0.0,1.0,0,1,True,,
Maryland,recycling,kn,0.266715024,0.062902637,0.0,1.0,0,1,True,,
Maryland,recycling,name,,,,,,,,,recycling
Maryland,recycling,ns,0.691550657,1e-06,0.0,1.0,0,1,True,,
Maryland,recycling,pbc,0.0,1e-06,0.0,1.0,0,1,True,,
Maryland,recycling,pr,0.3424657533333333,1e-06,0.0,1.0,0,1,True,,
Maryland,recycling,sn,0.3424657533333333,1e-06,0.0,1.0,trash,recycling,False,,
Maryland,trash,att,0.0,1e-06,0.0,1.0,0,1,True,,
Maryland,trash,availability,,,,,,,,True,
Maryland,trash,bin,1.0,1e-06,0.0,1.0,0,1,True,,
Maryland,trash,ds,0.0,1e-06,0.0,1.0,0,1,True,,
Maryland,trash,err,0.0,1e-06,-1.0,1.0,function_based_truncnorm,function_based_truncnorm,True,,
Maryland,trash,households,561.6923077,58.53031075,464.7226184,658.7776363,,,True,,
Maryland,trash,ht,1.0,1e-06,0.0,1.0,0,1,True,,
Maryland,trash,kn,1.0,1e-06,0.0,1.0,0,1,True,,
Maryland,trash,name,,,,,,,,,trash
Maryland,trash,ns,0.0,1e-06,0.0,1.0,0,1,True,,
Maryland,trash,pbc,1.0,1e-06,0.0,1.0,0,1,True,,
Maryland,trash,pr,0.589041096,1e-06,0.0,1.0,0,1,True,,
Maryland,trash,sn,0.589041096,1e-06,0.0,1.0,recycling,trash,False,,
Maryland,wishcycling,att,0.0,0.1,0.0,1.0,0,1,True,,
Maryland,wishcycling,availability,,,,,,,,True,
Maryland,wishcycling,bin,0.72,0.1,0.0,1.0,0,1,True,,
Maryland,wishcycling,ds,0.089913367,1e-06,0.0,1.0,0,1,True,,
Maryland,wishcycling,err,-1.0,0.048913893347143,-2.0,1.0,function_based_truncnorm,function_based_truncnorm,True,,
Maryland,wishcycling,households,561.6923077,58.53031075,464.7226184,658.7776363,,,True,,
Maryland,wishcycling,ht,0.754508445,0.123521785,0.0,1.0,0,1,True,,
Maryland,wishcycling,kn,0.266715024,0.062902637,0.0,1.0,0,1,True,,
Maryland,wishcycling,name,,,,,,,,,wishcycling
Maryland,wishcycling,ns,0.691550657,1e-06,0.0,1.0,0,1,True,,
Maryland,wishcycling,pbc,0.0,1e-06,0.0,1.0,0,1,True,,
Maryland,wishcycling,pr,0.0684931506666666,1e-06,0.0,1.0,0,1,True,,
Maryland,wishcycling,sn,0.0684931506666666,1e-06,0.0,1.0,trash,wishcycling,False,,
Massachusetts,recycling,att,0.84,0.1,0.0,1.0,0,1,True,,
Massachusetts,recycling,availability,,,,,,,,True,
Massachusetts,recycling,bin,0.72,0.1,0.0,1.0,0,1,True,,
Massachusetts,recycling,ds,0.176773513,1e-06,0.0,1.0,0,1,True,,
Massachusetts,recycling,err,0.0,0.048913893347143,-1.0,1.0,function_based_truncnorm,function_based_truncnorm,True,,
Massachusetts,recycling,households,525.0746239,60.47602808,424.8543631,625.3751254,,,True,,
Massachusetts,recycling,ht,0.565121794,0.099726997,0.0,1.0,0,1,True,,
Massachusetts,recycling,kn,0.241611331,0.059835759,0.0,1.0,0,1,True,,
Massachusetts,recycling,name,,,,,,,,,recycling
Massachusetts,recycling,ns,0.645999029,1e-06,0.0,1.0,0,1,True,,
Massachusetts,recycling,pbc,1.0,1e-06,0.0,1.0,0,1,True,,
Massachusetts,recycling,pr,0.4337899549999999,1e-06,0.0,1.0,0,1,True,,
Massachusetts,recycling,sn,0.4337899549999999,1e-06,0.0,1.0,trash,recycling,False,,
Massachusetts,trash,att,0.0,1e-06,0.0,1.0,0,1,True,,
Massachusetts,trash,availability,,,,,,,,True,
Massachusetts,trash,bin,1.0,1e-06,0.0,1.0,0,1,True,,
Massachusetts,trash,ds,0.0,1e-06,0.0,1.0,0,1,True,,
Massachusetts,trash,err,0.0,1e-06,-1.0,1.0,function_based_truncnorm,function_based_truncnorm,True,,
Massachusetts,trash,households,525.0746239,60.47602808,424.8543631,625.3751254,,,True,,
Massachusetts,trash,ht,1.0,1e-06,0.0,1.0,0,1,True,,
Massachusetts,trash,kn,1.0,1e-06,0.0,1.0,0,1,True,,
Massachusetts,trash,name,,,,,,,,,trash
Massachusetts,trash,ns,0.0,1e-06,0.0,1.0,0,1,True,,
Massachusetts,trash,pbc,1.0,1e-06,0.0,1.0,0,1,True,,
Massachusetts,trash,pr,0.479452055,1e-06,0.0,1.0,0,1,True,,
Massachusetts,trash,sn,0.479452055,1e-06,0.0,1.0,recycling,trash,False,,
Massachusetts,wishcycling,att,0.0,0.1,0.0,1.0,0,1,True,,
Massachusetts,wishcycling,availability,,,,,,,,True,
Massachusetts,wishcycling,bin,0.72,0.1,0.0,1.0,0,1,True,,
Massachusetts,wishcycling,ds,0.176773513,1e-06,0.0,1.0,0,1,True,,
Massachusetts,wishcycling,err,-1.0,0.048913893347143,-2.0,1.0,function_based_truncnorm,function_based_truncnorm,True,,
Massachusetts,wishcycling,households,525.0746239,60.47602808,424.8543631,625.3751254,,,True,,
Massachusetts,wishcycling,ht,0.565121794,0.099726997,0.0,1.0,0,1,True,,
Massachusetts,wishcycling,kn,0.241611331,0.059835759,0.0,1.0,0,1,True,,
Massachusetts,wishcycling,name,,,,,,,,,wishcycling
Massachusetts,wishcycling,ns,0.645999029,1e-06,0.0,1.0,0,1,True,,
Massachusetts,wishcycling,pbc,1.0,1e-06,0.0,1.0,0,1,True,,
Massachusetts,wishcycling,pr,0.086757991,1e-06,0.0,1.0,0,1,True,,
Massachusetts,wishcycling,sn,0.086757991,1e-06,0.0,1.0,trash,wishcycling,False,,
Michigan,recycling,att,0.84,0.1,0.0,1.0,0,1,True,,
Michigan,recycling,availability,,,,,,,,True,
Michigan,recycling,bin,0.72,0.1,0.0,1.0,0,1,True,,
Michigan,recycling,ds,0.299798697,1e-06,0.0,1.0,0,1,True,,
Michigan,recycling,err,0.5,0.0669537823002131,-1.0,1.0,function_based_truncnorm,function_based_truncnorm,True,,
Michigan,recycling,households,479.5906155,49.09116392,398.141621,561.1556368,,,True,,
Michigan,recycling,ht,0.779437947,0.124560708,0.0,1.0,0,1,True,,
Michigan,recycling,kn,0.349368899,0.068638582,0.0,1.0,0,1,True,,
Michigan,recycling,name,,,,,,,,,recycling
Michigan,recycling,ns,0.636919441,1e-06,0.0,1.0,0,1,True,,
Michigan,recycling,pbc,1.0,1e-06,0.0,1.0,0,1,True,,
Michigan,recycling,pr,0.6506849316666666,1e-06,0.0,1.0,0,1,True,,
Michigan,recycling,sn,0.6506849316666666,1e-06,0.0,1.0,trash,recycling,False,,
Michigan,trash,att,0.0,1e-06,0.0,1.0,0,1,True,,
Michigan,trash,availability,,,,,,,,True,
Michigan,trash,bin,1.0,1e-06,0.0,1.0,0,1,True,,
Michigan,trash,ds,0.0,1e-06,0.0,1.0,0,1,True,,
Michigan,trash,err,0.0,1e-06,-1.0,1.0,function_based_truncnorm,function_based_truncnorm,True,,
Michigan,trash,households,479.5906155,49.09116392,398.141621,561.1556368,,,True,,
Michigan,trash,ht,1.0,1e-06,0.0,1.0,0,1,True,,
Michigan,trash,kn,1.0,1e-06,0.0,1.0,0,1,True,,
Michigan,trash,name,,,,,,,,,trash
Michigan,trash,ns,0.0,1e-06,0.0,1.0,0,1,True,,
Michigan,trash,pbc,1.0,1e-06,0.0,1.0,0,1,True,,
Michigan,trash,pr,0.219178082,1e-06,0.0,1.0,0,1,True,,
Michigan,trash,sn,0.219178082,1e-06,0.0,1.0,recycling,trash,False,,
Michigan,wishcycling,att,0.0,0.1,0.0,1.0,0,1,True,,
Michigan,wishcycling,availability,,,,,,,,True,
Michigan,wishcycling,bin,0.72,0.1,0.0,1.0,0,1,True,,
Michigan,wishcycling,ds,0.299798697,1e-06,0.0,1.0,0,1,True,,
Michigan,wishcycling,err,-0.5,0.0669537823002131,-2.0,1.0,function_based_truncnorm,function_based_truncnorm,True,,
Michigan,wishcycling,households,479.5906155,49.09116392,398.141621,561.1556368,,,True,,
Michigan,wishcycling,ht,0.779437947,0.124560708,0.0,1.0,0,1,True,,
Michigan,wishcycling,kn,0.349368899,0.068638582,0.0,1.0,0,1,True,,
Michigan,wishcycling,name,,,,,,,,,wishcycling
Michigan,wishcycling,ns,0.636919441,1e-06,0.0,1.0,0,1,True,,
Michigan,wishcycling,pbc,1.0,1e-06,0.0,1.0,0,1,True,,
Michigan,wishcycling,pr,0.1301369863333333,1e-06,0.0,1.0,0,1,True,,
Michigan,wishcycling,sn,0.1301369863333333,1e-06,0.0,1.0,trash,wishcycling,False,,
Minnesota,recycling,att,0.84,0.1,0.0,1.0,0,1,True,,
Minnesota,recycling,availability,,,,,,,,True,
Minnesota,recycling,bin,0.72,0.1,0.0,1.0,0,1,True,,
Minnesota,recycling,ds,0.223040018,1e-06,0.0,1.0,0,1,True,,
Minnesota,recycling,err,-0.5,0.0719710250770111,-1.0,1.0,function_based_truncnorm,function_based_truncnorm,True,,
Minnesota,recycling,households,531.647531,45.79299441,455.5251764,607.7873997,,,True,,
Minnesota,recycling,ht,0.751862445,0.094986069,0.0,1.0,0,1,True,,
Minnesota,recycling,kn,0.34133753,0.055325623,0.0,1.0,0,1,True,,
Minnesota,recycling,name,,,,,,,,,recycling
Minnesota,recycling,ns,0.689578441,1e-06,0.0,1.0,0,1,True,,
Minnesota,recycling,pbc,0.0,1e-06,0.0,1.0,0,1,True,,
Minnesota,recycling,pr,0.2853881283333333,1e-06,0.0,1.0,0,1,True,,
Minnesota,recycling,sn,0.2853881283333333,1e-06,0.0,1.0,trash,recycling,False,,
Minnesota,trash,att,0.0,1e-06,0.0,1.0,0,1,True,,
Minnesota,trash,availability,,,,,,,,True,
Minnesota,trash,bin,1.0,1e-06,0.0,1.0,0,1,True,,
Minnesota,trash,ds,0.0,1e-06,0.0,1.0,0,1,True,,
Minnesota,trash,err,0.0,1e-06,-1.0,1.0,function_based_truncnorm,function_based_truncnorm,True,,
Minnesota,trash,households,531.647531,45.79299441,455.5251764,607.7873997,,,True,,
Minnesota,trash,ht,1.0,1e-06,0.0,1.0,0,1,True,,
Minnesota,trash,kn,1.0,1e-06,0.0,1.0,0,1,True,,
Minnesota,trash,name,,,,,,,,,trash
Minnesota,trash,ns,0.0,1e-06,0.0,1.0,0,1,True,,
Minnesota,trash,pbc,1.0,1e-06,0.0,1.0,0,1,True,,
Minnesota,trash,pr,0.657534247,1e-06,0.0,1.0,0,1,True,,
Minnesota,trash,sn,0.657534247,1e-06,0.0,1.0,recycling,trash,False,,
Minnesota,wishcycling,att,0.0,0.1,0.0,1.0,0,1,True,,
Minnesota,wishcycling,availability,,,,,,,,True,
Minnesota,wishcycling,bin,0.72,0.1,0.0,1.0,0,1,True,,
Minnesota,wishcycling,ds,0.223040018,1e-06,0.0,1.0,0,1,True,,
Minnesota,wishcycling,err,-1.5,0.0719710250770111,-2.0,1.0,function_based_truncnorm,function_based_truncnorm,True,,
Minnesota,wishcycling,households,531.647531,45.79299441,455.5251764,607.7873997,,,True,,
Minnesota,wishcycling,ht,0.751862445,0.094986069,0.0,1.0,0,1,True,,
Minnesota,wishcycling,kn,0.34133753,0.055325623,0.0,1.0,0,1,True,,
Minnesota,wishcycling,name,,,,,,,,,wishcycling
Minnesota,wishcycling,ns,0.689578441,1e-06,0.0,1.0,0,1,True,,
Minnesota,wishcycling,pbc,0.0,1e-06,0.0,1.0,0,1,True,,
Minnesota,wishcycling,pr,0.0570776256666666,1e-06,0.0,1.0,0,1,True,,
Minnesota,wishcycling,sn,0.0570776256666666,1e-06,0.0,1.0,trash,wishcycling,False,,
Mississippi,recycling,att,0.84,0.1,0.0,1.0,0,1,True,,
Mississippi,recycling,availability,,,,,,,,True,
Mississippi,recycling,bin,0.72,0.1,0.0,1.0,0,1,True,,
Mississippi,recycling,ds,0.533638843,1e-06,0.0,1.0,0,1,True,,
Mississippi,recycling,err,-1.0,0.0500409052078838,-1.0,1.0,function_based_truncnorm,function_based_truncnorm,True,,
Mississippi,recycling,households,510.3484288,72.7823475,389.8567468,630.9163586,,,True,,
Mississippi,recycling,ht,0.711332608,0.143167378,0.0,1.0,0,1,True,,
Mississippi,recycling,kn,0.334682837,0.078150888,0.0,1.0,0,1,True,,
Mississippi,recycling,name,,,,,,,,,recycling
Mississippi,recycling,ns,0.794923979,1e-06,0.0,1.0,0,1,True,,
Mississippi,recycling,pbc,0.0,1e-06,0.0,1.0,0,1,True,,
Mississippi,recycling,pr,0.0456621016666666,1e-06,0.0,1.0,0,1,True,,
Mississippi,recycling,sn,0.0456621016666666,1e-06,0.0,1.0,trash,recycling,False,,
Mississippi,trash,att,0.0,1e-06,0.0,1.0,0,1,True,,
Mississippi,trash,availability,,,,,,,,True,
Mississippi,trash,bin,1.0,1e-06,0.0,1.0,0,1,True,,
Mississippi,trash,ds,0.0,1e-06,0.0,1.0,0,1,True,,
Mississippi,trash,err,0.0,1e-06,-1.0,1.0,function_based_truncnorm,function_based_truncnorm,True,,
Mississippi,trash,households,510.3484288,72.7823475,389.8567468,630.9163586,,,True,,
Mississippi,trash,ht,1.0,1e-06,0.0,1.0,0,1,True,,
Mississippi,trash,kn,1.0,1e-06,0.0,1.0,0,1,True,,
Mississippi,trash,name,,,,,,,,,trash
Mississippi,trash,ns,0.0,1e-06,0.0,1.0,0,1,True,,
Mississippi,trash,pbc,1.0,1e-06,0.0,1.0,0,1,True,,
Mississippi,trash,pr,0.945205479,1e-06,0.0,1.0,0,1,True,,
Mississippi,trash,sn,0.945205479,1e-06,0.0,1.0,recycling,trash,False,,
Mississippi,wishcycling,att,0.0,0.1,0.0,1.0,0,1,True,,
Mississippi,wishcycling,availability,,,,,,,,True,
Mississippi,wishcycling,bin,0.72,0.1,0.0,1.0,0,1,True,,
Mississippi,wishcycling,ds,0.533638843,1e-06,0.0,1.0,0,1,True,,
Mississippi,wishcycling,err,-2.0,0.0500409052078838,-2.0,1.0,function_based_truncnorm,function_based_truncnorm,True,,
Mississippi,wishcycling,households,510.3484288,72.7823475,389.8567468,630.9163586,,,True,,
Mississippi,wishcycling,ht,0.711332608,0.143167378,0.0,1.0,0,1,True,,
Mississippi,wishcycling,kn,0.334682837,0.078150888,0.0,1.0,0,1,True,,
Mississippi,wishcycling,name,,,,,,,,,wishcycling
Mississippi,wishcycling,ns,0.794923979,1e-06,0.0,1.0,0,1,True,,
Mississippi,wishcycling,pbc,0.0,1e-06,0.0,1.0,0,1,True,,
Mississippi,wishcycling,pr,0.0091324203333333,1e-06,0.0,1.0,0,1,True,,
Mississippi,wishcycling,sn,0.0091324203333333,1e-06,0.0,1.0,trash,wishcycling,False,,
Missouri,recycling,att,0.84,0.1,0.0,1.0,0,1,True,,
Missouri,recycling,availability,,,,,,,,True,
Missouri,recycling,bin,0.72,0.1,0.0,1.0,0,1,True,,
Missouri,recycling,ds,0.362488693,1e-06,0.0,1.0,0,1,True,,
Missouri,recycling,err,-1.0,0.0500409052078838,-1.0,1.0,function_based_truncnorm,function_based_truncnorm,True,,
Missouri,recycling,households,535.8457612,60.74855748,435.1242787,636.5945406,,,True,,
Missouri,recycling,ht,0.753874035,0.123792517,0.0,1.0,0,1,True,,
Missouri,recycling,kn,0.318527053,0.068101956,0.0,1.0,0,1,True,,
Missouri,recycling,name,,,,,,,,,recycling
Missouri,recycling,ns,0.740722961,1e-06,0.0,1.0,0,1,True,,
Missouri,recycling,pbc,0.0,1e-06,0.0,1.0,0,1,True,,
Missouri,recycling,pr,0.1027397266666666,1e-06,0.0,1.0,0,1,True,,
Missouri,recycling,sn,0.1027397266666666,1e-06,0.0,1.0,trash,recycling,False,,
Missouri,trash,att,0.0,1e-06,0.0,1.0,0,1,True,,
Missouri,trash,availability,,,,,,,,True,
Missouri,trash,bin,1.0,1e-06,0.0,1.0,0,1,True,,
Missouri,trash,ds,0.0,1e-06,0.0,1.0,0,1,True,,
Missouri,trash,err,0.0,1e-06,-1.0,1.0,function_based_truncnorm,function_based_truncnorm,True,,
Missouri,trash,households,535.8457612,60.74855748,435.1242787,636.5945406,,,True,,
Missouri,trash,ht,1.0,1e-06,0.0,1.0,0,1,True,,
Missouri,trash,kn,1.0,1e-06,0.0,1.0,0,1,True,,
Missouri,trash,name,,,,,,,,,trash
Missouri,trash,ns,0.0,1e-06,0.0,1.0,0,1,True,,
Missouri,trash,pbc,1.0,1e-06,0.0,1.0,0,1,True,,
Missouri,trash,pr,0.876712329,1e-06,0.0,1.0,0,1,True,,
Missouri,trash,sn,0.876712329,1e-06,0.0,1.0,recycling,trash,False,,
Missouri,wishcycling,att,0.0,0.1,0.0,1.0,0,1,True,,
Missouri,wishcycling,availability,,,,,,,,True,
Missouri,wishcycling,bin,0.72,0.1,0.0,1.0,0,1,True,,
Missouri,wishcycling,ds,0.362488693,1e-06,0.0,1.0,0,1,True,,
Missouri,wishcycling,err,-2.0,0.0500409052078838,-2.0,1.0,function_based_truncnorm,function_based_truncnorm,True,,
Missouri,wishcycling,households,535.8457612,60.74855748,435.1242787,636.5945406,,,True,,
Missouri,wishcycling,ht,0.753874035,0.123792517,0.0,1.0,0,1,True,,
Missouri,wishcycling,kn,0.318527053,0.068101956,0.0,1.0,0,1,True,,
Missouri,wishcycling,name,,,,,,,,,wishcycling
Missouri,wishcycling,ns,0.740722961,1e-06,0.0,1.0,0,1,True,,
Missouri,wishcycling,pbc,0.0,1e-06,0.0,1.0,0,1,True,,
Missouri,wishcycling,pr,0.0205479453333333,1e-06,0.0,1.0,0,1,True,,
Missouri,wishcycling,sn,0.0205479453333333,1e-06,0.0,1.0,trash,wishcycling,False,,
Montana,recycling,att,0.84,0.1,0.0,1.0,0,1,True,,
Montana,recycling,availability,,,,,,,,True,
Montana,recycling,bin,0.72,0.1,0.0,1.0,0,1,True,,
Montana,recycling,ds,0.41272733,1e-06,0.0,1.0,0,1,True,,
Montana,recycling,err,-1.0,0.0500409052078838,-1.0,1.0,function_based_truncnorm,function_based_truncnorm,True,,
Montana,recycling,households,508.1603325,57.21258907,413.304038,603.0546318,,,True,,
Montana,recycling,ht,0.740031506,0.11278056,0.0,1.0,0,1,True,,
Montana,recycling,kn,0.347009318,0.066196931,0.0,1.0,0,1,True,,
Montana,recycling,name,,,,,,,,,recycling
Montana,recycling,ns,0.710328013,1e-06,0.0,1.0,0,1,True,,
Montana,recycling,pbc,0.0,1e-06,0.0,1.0,0,1,True,,
Montana,recycling,pr,0.1369863016666666,1e-06,0.0,1.0,0,1,True,,
Montana,recycling,sn,0.1369863016666666,1e-06,0.0,1.0,trash,recycling,False,,
Montana,trash,att,0.0,1e-06,0.0,1.0,0,1,True,,
Montana,trash,availability,,,,,,,,True,
Montana,trash,bin,1.0,1e-06,0.0,1.0,0,1,True,,
Montana,trash,ds,0.0,1e-06,0.0,1.0,0,1,True,,
Montana,trash,err,0.0,1e-06,-1.0,1.0,function_based_truncnorm,function_based_truncnorm,True,,
Montana,trash,households,508.1603325,57.21258907,413.304038,603.0546318,,,True,,
Montana,trash,ht,1.0,1e-06,0.0,1.0,0,1,True,,
Montana,trash,kn,1.0,1e-06,0.0,1.0,0,1,True,,
Montana,trash,name,,,,,,,,,trash
Montana,trash,ns,0.0,1e-06,0.0,1.0,0,1,True,,
Montana,trash,pbc,1.0,1e-06,0.0,1.0,0,1,True,,
Montana,trash,pr,0.835616438,1e-06,0.0,1.0,0,1,True,,
Montana,trash,sn,0.835616438,1e-06,0.0,1.0,recycling,trash,False,,
Montana,wishcycling,att,0.0,0.1,0.0,1.0,0,1,True,,
Montana,wishcycling,availability,,,,,,,,True,
Montana,wishcycling,bin,0.72,0.1,0.0,1.0,0,1,True,,
Montana,wishcycling,ds,0.41272733,1e-06,0.0,1.0,0,1,True,,
Montana,wishcycling,err,-2.0,0.0500409052078838,-2.0,1.0,function_based_truncnorm,function_based_truncnorm,True,,
Montana,wishcycling,households,508.1603325,57.21258907,413.304038,603.0546318,,,True,,
Montana,wishcycling,ht,0.740031506,0.11278056,0.0,1.0,0,1,True,,
Montana,wishcycling,kn,0.347009318,0.066196931,0.0,1.0,0,1,True,,
Montana,wishcycling,name,,,,,,,,,wishcycling
Montana,wishcycling,ns,0.710328013,1e-06,0.0,1.0,0,1,True,,
Montana,wishcycling,pbc,0.0,1e-06,0.0,1.0,0,1,True,,
Montana,wishcycling,pr,0.0273972603333333,1e-06,0.0,1.0,0,1,True,,
Montana,wishcycling,sn,0.0273972603333333,1e-06,0.0,1.0,trash,wishcycling,False,,
Nebraska,recycling,att,0.84,0.1,0.0,1.0,0,1,True,,
Nebraska,recycling,availability,,,,,,,,True,
Nebraska,recycling,bin,0.72,0.1,0.0,1.0,0,1,True,,
Nebraska,recycling,ds,0.354530282,1e-06,0.0,1.0,0,1,True,,
Nebraska,recycling,err,-1.0,0.0500409052078838,-1.0,1.0,function_based_truncnorm,function_based_truncnorm,True,,
Nebraska,recycling,households,464.8965095,47.75443968,385.5511329,544.2725046,,,True,,
Nebraska,recycling,ht,0.787431381,0.112305012,0.0,1.0,0,1,True,,
Nebraska,recycling,kn,0.358255119,0.065150316,0.0,1.0,0,1,True,,
Nebraska,recycling,name,,,,,,,,,recycling
Nebraska,recycling,ns,0.678432925,1e-06,0.0,1.0,0,1,True,,
Nebraska,recycling,pbc,0.0,1e-06,0.0,1.0,0,1,True,,
Nebraska,recycling,pr,0.1598173516666666,1e-06,0.0,1.0,0,1,True,,
Nebraska,recycling,sn,0.1598173516666666,1e-06,0.0,1.0,trash,recycling,False,,
Nebraska,trash,att,0.0,1e-06,0.0,1.0,0,1,True,,
Nebraska,trash,availability,,,,,,,,True,
Nebraska,trash,bin,1.0,1e-06,0.0,1.0,0,1,True,,
Nebraska,trash,ds,0.0,1e-06,0.0,1.0,0,1,True,,
Nebraska,trash,err,0.0,1e-06,-1.0,1.0,function_based_truncnorm,function_based_truncnorm,True,,
Nebraska,trash,households,464.8965095,47.75443968,385.5511329,544.2725046,,,True,,
Nebraska,trash,ht,1.0,1e-06,0.0,1.0,0,1,True,,
Nebraska,trash,kn,1.0,1e-06,0.0,1.0,0,1,True,,
Nebraska,trash,name,,,,,,,,,trash
Nebraska,trash,ns,0.0,1e-06,0.0,1.0,0,1,True,,
Nebraska,trash,pbc,1.0,1e-06,0.0,1.0,0,1,True,,
Nebraska,trash,pr,0.808219178,1e-06,0.0,1.0,0,1,True,,
Nebraska,trash,sn,0.808219178,1e-06,0.0,1.0,recycling,trash,False,,
Nebraska,wishcycling,att,0.0,0.1,0.0,1.0,0,1,True,,
Nebraska,wishcycling,availability,,,,,,,,True,
Nebraska,wishcycling,bin,0.72,0.1,0.0,1.0,0,1,True,,
Nebraska,wishcycling,ds,0.354530282,1e-06,0.0,1.0,0,1,True,,
Nebraska,wishcycling,err,-2.0,0.0500409052078838,-2.0,1.0,function_based_truncnorm,function_based_truncnorm,True,,
Nebraska,wishcycling,households,464.8965095,47.75443968,385.5511329,544.2725046,,,True,,
Nebraska,wishcycling,ht,0.787431381,0.112305012,0.0,1.0,0,1,True,,
Nebraska,wishcycling,kn,0.358255119,0.065150316,0.0,1.0,0,1,True,,
Nebraska,wishcycling,name,,,,,,,,,wishcycling
Nebraska,wishcycling,ns,0.678432925,1e-06,0.0,1.0,0,1,True,,
Nebraska,wishcycling,pbc,0.0,1e-06,0.0,1.0,0,1,True,,
Nebraska,wishcycling,pr,0.0319634703333333,1e-06,0.0,1.0,0,1,True,,
Nebraska,wishcycling,sn,0.0319634703333333,1e-06,0.0,1.0,trash,wishcycling,False,,
Nevada,recycling,att,0.84,0.1,0.0,1.0,0,1,True,,
Nevada,recycling,availability,,,,,,,,True,
Nevada,recycling,bin,0.72,0.1,0.0,1.0,0,1,True,,
Nevada,recycling,ds,0.051749763,1e-06,0.0,1.0,0,1,True,,
Nevada,recycling,err,-0.5,0.0719710250770111,-1.0,1.0,function_based_truncnorm,function_based_truncnorm,True,,
Nevada,recycling,households,598.3671024,63.76361656,492.7973856,704.0969499,,,True,,
Nevada,recycling,ht,0.647804995,0.119420967,0.0,1.0,0,1,True,,
Nevada,recycling,kn,0.359594314,0.073240233,0.0,1.0,0,1,True,,
Nevada,recycling,name,,,,,,,,,recycling
Nevada,recycling,ns,0.595056791,1e-06,0.0,1.0,0,1,True,,
Nevada,recycling,pbc,0.0,1e-06,0.0,1.0,0,1,True,,
Nevada,recycling,pr,0.1826484016666666,1e-06,0.0,1.0,0,1,True,,
Nevada,recycling,sn,0.1826484016666666,1e-06,0.0,1.0,trash,recycling,False,,
Nevada,trash,att,0.0,1e-06,0.0,1.0,0,1,True,,
Nevada,trash,availability,,,,,,,,True,
Nevada,trash,bin,1.0,1e-06,0.0,1.0,0,1,True,,
Nevada,trash,ds,0.0,1e-06,0.0,1.0,0,1,True,,
Nevada,trash,err,0.0,1e-06,-1.0,1.0,function_based_truncnorm,function_based_truncnorm,True,,
Nevada,trash,households,598.3671024,63.76361656,492.7973856,704.0969499,,,True,,
Nevada,trash,ht,1.0,1e-06,0.0,1.0,0,1,True,,
Nevada,trash,kn,1.0,1e-06,0.0,1.0,0,1,True,,
Nevada,trash,name,,,,,,,,,trash
Nevada,trash,ns,0.0,1e-06,0.0,1.0,0,1,True,,
Nevada,trash,pbc,1.0,1e-06,0.0,1.0,0,1,True,,
Nevada,trash,pr,0.780821918,1e-06,0.0,1.0,0,1,True,,
Nevada,trash,sn,0.780821918,1e-06,0.0,1.0,recycling,trash,False,,
Nevada,wishcycling,att,0.0,0.1,0.0,1.0,0,1,True,,
Nevada,wishcycling,availability,,,,,,,,True,
Nevada,wishcycling,bin,0.72,0.1,0.0,1.0,0,1,True,,
Nevada,wishcycling,ds,0.051749763,1e-06,0.0,1.0,0,1,True,,
Nevada,wishcycling,err,-1.5,0.0719710250770111,-2.0,1.0,function_based_truncnorm,function_based_truncnorm,True,,
Nevada,wishcycling,households,598.3671024,63.76361656,492.7973856,704.0969499,,,True,,
