,sn,pbc,kn,ds,high_prob_habit,Y
4909,0.27587890625,0.88623046875,0.60986328125,-0.63232421875,0.96142578125,0.6538610409096053
4910,0.66748046875,0.77099609375,0.60986328125,-0.63232421875,0.96142578125,0.6635164911665707
4911,0.66748046875,0.88623046875,0.35498046875,-0.63232421875,0.96142578125,0.6584277946261943
4912,0.66748046875,0.88623046875,0.60986328125,-0.09033203125,0.96142578125,0.6703122457923562
4913,0.66748046875,0.88623046875,0.60986328125,-0.63232421875,0.91552734375,0.6500135375856019
4914,0.66748046875,0.77099609375,0.35498046875,-0.09033203125,0.91552734375,0.6601501088158424
4915,0.27587890625,0.88623046875,0.35498046875,-0.09033203125,0.91552734375,0.6498747074735632
4916,0.27587890625,0.77099609375,0.60986328125,-0.09033203125,0.91552734375,0.6527617611378905
4917,0.27587890625,0.77099609375,0.35498046875,-0.63232421875,0.91552734375,0.6468170382335484
4918,0.27587890625,0.77099609375,0.35498046875,-0.09033203125,0.96142578125,0.6661143703732586
4919,0.27587890625,0.77099609375,0.35498046875,-0.09033203125,0.91552734375,0.6534606384061875
4920,0.91748046875,0.13623046875,0.35986328125,-0.38232421875,0.71142578125,0.6276496299605278
4921,0.02587890625,0.13623046875,0.35986328125,-0.38232421875,0.71142578125,0.5760141559139095
4922,0.91748046875,0.02099609375,0.35986328125,-0.38232421875,0.71142578125,0.6304112305737724
4923,0.91748046875,0.13623046875,0.10498046875,-0.38232421875,0.71142578125,0.6292081088151362
4924,0.91748046875,0.13623046875,0.35986328125,-0.34033203125,0.71142578125,0.6277762458433734
4925,0.91748046875,0.13623046875,0.35986328125,-0.38232421875,0.66552734375,0.6013677723166109
4926,0.91748046875,0.02099609375,0.10498046875,-0.34033203125,0.66552734375,0.60491974152671
4927,0.02587890625,0.13623046875,0.10498046875,-0.34033203125,0.66552734375,0.5563248816432064
4928,0.02587890625,0.02099609375,0.35986328125,-0.34033203125,0.66552734375,0.5573657465724233
4929,0.02587890625,0.02099609375,0.10498046875,-0.38232421875,0.66552734375,0.5583874128219628
4930,0.02587890625,0.02099609375,0.10498046875,-0.34033203125,0.71142578125,0.5843088846951527
4931,0.02587890625,0.02099609375,0.10498046875,-0.34033203125,0.66552734375,0.5588985259501935
4932,0.41748046875,0.63623046875,0.85986328125,-0.88232421875,0.21142578125,0.38973458924599186
4933,0.52587890625,0.63623046875,0.85986328125,-0.88232421875,0.21142578125,0.39559464224707563
4934,0.41748046875,0.52099609375,0.85986328125,-0.88232421875,0.21142578125,0.39242103076430757
4935,0.41748046875,0.63623046875,0.60498046875,-0.88232421875,0.21142578125,0.3918232752262119
4936,0.41748046875,0.63623046875,0.85986328125,-0.84033203125,0.21142578125,0.3902146864418586
4937,0.41748046875,0.63623046875,0.85986328125,-0.88232421875,0.16552734375,0.3899884093161318
4938,0.41748046875,0.52099609375,0.60498046875,-0.84033203125,0.16552734375,0.3944015365131681
4939,0.52587890625,0.63623046875,0.60498046875,-0.84033203125,0.16552734375,0.398189684219413
4940,0.52587890625,0.52099609375,0.85986328125,-0.84033203125,0.16552734375,0.40157188524051224
4941,0.52587890625,0.52099609375,0.60498046875,-0.88232421875,0.16552734375,0.4011229833427177
4942,0.52587890625,0.52099609375,0.60498046875,-0.84033203125,0.21142578125,0.40227405167308405
4943,0.52587890625,0.52099609375,0.60498046875,-0.84033203125,0.16552734375,0.4019883678020054
4944,0.29248046875,0.01123046875,0.73486328125,-0.75732421875,0.08642578125,0.4019182755099536
4945,0.90087890625,0.01123046875,0.73486328125,-0.75732421875,0.08642578125,0.42428841279329105
4946,0.29248046875,0.14599609375,0.73486328125,-0.75732421875,0.08642578125,0.39576098288778006
4947,0.29248046875,0.01123046875,0.22998046875,-0.75732421875,0.08642578125,0.4067638975069761
4948,0.29248046875,0.01123046875,0.73486328125,-0.46533203125,0.08642578125,0.4119116772594961
