scenario,behavior,characteristics,mean,standard_deviation,min,max,value_absence,value_presence,independent_charac,booleans,strings
"Block Group 2, Census Tract 9716, Sweetwater County, Wyoming",recycling,households,207.0,43.0,135.0,279.0,,,True,,
"Block Group 2, Census Tract 9716, Sweetwater County, Wyoming",recycling,ht,0.4734774066797642,0.150482798980061,0.0,1.0,0,1,True,,
"Block Group 2, Census Tract 9716, Sweetwater County, Wyoming",recycling,kn,0.3241650294695481,0.1194307928413182,0.0,1.0,0,1,True,,
"Block Group 2, Census Tract 9716, Sweetwater County, Wyoming",recycling,name,,,,,,,,,recycling
"Block Group 2, Census Tract 9716, Sweetwater County, Wyoming",recycling,ns,1.0,1e-06,0.0,1.0,0,1,True,,
"Block Group 2, Census Tract 9716, Sweetwater County, Wyoming",recycling,pbc,0.0,1e-06,0.0,1.0,0,1,True,,
"Block Group 2, Census Tract 9716, Sweetwater County, Wyoming",recycling,pr,0.1369863016666666,1e-06,0.0,1.0,0,1,True,,
"Block Group 2, Census Tract 9716, Sweetwater County, Wyoming",recycling,sn,0.1369863016666666,1e-06,0.0,1.0,trash,recycling,False,,
"Block Group 2, Census Tract 9716, Sweetwater County, Wyoming",trash,att,0.0,1e-06,0.0,1.0,0,1,True,,
"Block Group 2, Census Tract 9716, Sweetwater County, Wyoming",trash,availability,,,,,,,,True,
"Block Group 2, Census Tract 9716, Sweetwater County, Wyoming",trash,bin,1.0,1e-06,0.0,1.0,0,1,True,,
"Block Group 2, Census Tract 9716, Sweetwater County, Wyoming",trash,ds,0.0,1e-06,0.0,1.0,0,1,True,,
"Block Group 2, Census Tract 9716, Sweetwater County, Wyoming",trash,err,0.0,1e-06,-1.0,1.0,function_based_truncnorm,function_based_truncnorm,True,,
"Block Group 2, Census Tract 9716, Sweetwater County, Wyoming",trash,households,207.0,43.0,135.0,279.0,,,True,,
"Block Group 2, Census Tract 9716, Sweetwater County, Wyoming",trash,ht,1.0,1e-06,0.0,1.0,0,1,True,,
"Block Group 2, Census Tract 9716, Sweetwater County, Wyoming",trash,kn,1.0,1e-06,0.0,1.0,0,1,True,,
"Block Group 2, Census Tract 9716, Sweetwater County, Wyoming",trash,name,,,,,,,,,trash
"Block Group 2, Census Tract 9716, Sweetwater County, Wyoming",trash,ns,0.0,1e-06,0.0,1.0,0,1,True,,
"Block Group 2, Census Tract 9716, Sweetwater County, Wyoming",trash,pbc,1.0,1e-06,0.0,1.0,0,1,True,,
"Block Group 2, Census Tract 9716, Sweetwater County, Wyoming",trash,pr,0.835616438,1e-06,0.0,1.0,0,1,True,,
"Block Group 2, Census Tract 9716, Sweetwater County, Wyoming",trash,sn,0.835616438,1e-06,0.0,1.0,recycling,trash,False,,
"Block Group 2, Census Tract 9716, Sweetwater County, Wyoming",wishcycling,att,0.84,0.1,0.0,1.0,0,1,True,,
"Block Group 2, Census Tract 9716, Sweetwater County, Wyoming",wishcycling,availability,,,,,,,,True,
"Block Group 2, Census Tract 9716, Sweetwater County, Wyoming",wishcycling,bin,0.72,0.1,0.0,1.0,0,1,True,,
"Block Group 2, Census Tract 9716, Sweetwater County, Wyoming",wishcycling,ds,0.53865913,1e-06,0.0,1.0,0,1,True,,
"Block Group 2, Census Tract 9716, Sweetwater County, Wyoming",wishcycling,err,-2.0,1e-06,-2.0,1.0,function_based_truncnorm,function_based_truncnorm,True,,
"Block Group 2, Census Tract 9716, Sweetwater County, Wyoming",wishcycling,households,207.0,43.0,135.0,279.0,,,True,,
"Block Group 2, Census Tract 9716, Sweetwater County, Wyoming",wishcycling,ht,0.4734774066797642,0.150482798980061,0.0,1.0,0,1,True,,
"Block Group 2, Census Tract 9716, Sweetwater County, Wyoming",wishcycling,kn,0.3241650294695481,0.1194307928413182,0.0,1.0,0,1,True,,
"Block Group 2, Census Tract 9716, Sweetwater County, Wyoming",wishcycling,name,,,,,,,,,wishcycling
"Block Group 2, Census Tract 9716, Sweetwater County, Wyoming",wishcycling,ns,1.0,1e-06,0.0,1.0,0,1,True,,
"Block Group 2, Census Tract 9716, Sweetwater County, Wyoming",wishcycling,pbc,0.0,1e-06,0.0,1.0,0,1,True,,
"Block Group 2, Census Tract 9716, Sweetwater County, Wyoming",wishcycling,pr,0.0273972603333333,1e-06,0.0,1.0,0,1,True,,
"Block Group 2, Census Tract 9716, Sweetwater County, Wyoming",wishcycling,sn,0.0273972603333333,1e-06,0.0,1.0,trash,wishcycling,False,,
"Block Group 2, Census Tract 9752, Uinta County, Wyoming",recycling,att,0.84,0.1,0.0,1.0,0,1,True,,
"Block Group 2, Census Tract 9752, Uinta County, Wyoming",recycling,availability,,,,,,,,True,
"Block Group 2, Census Tract 9752, Uinta County, Wyoming",recycling,bin,0.72,0.1,0.0,1.0,0,1,True,,
"Block Group 2, Census Tract 9752, Uinta County, Wyoming",recycling,ds,0.53865913,1e-06,0.0,1.0,0,1,True,,
"Block Group 2, Census Tract 9752, Uinta County, Wyoming",recycling,err,-1.0,1e-06,-1.0,1.0,function_based_truncnorm,function_based_truncnorm,True,,
"Block Group 2, Census Tract 9752, Uinta County, Wyoming",recycling,households,703.0,70.0,587.0,819.0,,,True,,
"Block Group 2, Census Tract 9752, Uinta County, Wyoming",recycling,ht,0.6560802340158797,0.0881497071626082,0.0,1.0,0,1,True,,
"Block Group 2, Census Tract 9752, Uinta County, Wyoming",recycling,kn,0.3409945674885081,0.0485204440001676,0.0,1.0,0,1,True,,
"Block Group 2, Census Tract 9752, Uinta County, Wyoming",recycling,name,,,,,,,,,recycling
"Block Group 2, Census Tract 9752, Uinta County, Wyoming",recycling,ns,0.7090270549034574,1e-06,0.0,1.0,0,1,True,,
"Block Group 2, Census Tract 9752, Uinta County, Wyoming",recycling,pbc,0.0,1e-06,0.0,1.0,0,1,True,,
"Block Group 2, Census Tract 9752, Uinta County, Wyoming",recycling,pr,0.1369863016666666,1e-06,0.0,1.0,0,1,True,,
"Block Group 2, Census Tract 9752, Uinta County, Wyoming",recycling,sn,0.1369863016666666,1e-06,0.0,1.0,trash,recycling,False,,
"Block Group 2, Census Tract 9752, Uinta County, Wyoming",trash,att,0.0,1e-06,0.0,1.0,0,1,True,,
"Block Group 2, Census Tract 9752, Uinta County, Wyoming",trash,availability,,,,,,,,True,
"Block Group 2, Census Tract 9752, Uinta County, Wyoming",trash,bin,1.0,1e-06,0.0,1.0,0,1,True,,
"Block Group 2, Census Tract 9752, Uinta County, Wyoming",trash,ds,0.0,1e-06,0.0,1.0,0,1,True,,
"Block Group 2, Census Tract 9752, Uinta County, Wyoming",trash,err,0.0,1e-06,-1.0,1.0,function_based_truncnorm,function_based_truncnorm,True,,
"Block Group 2, Census Tract 9752, Uinta County, Wyoming",trash,households,703.0,70.0,587.0,819.0,,,True,,
"Block Group 2, Census Tract 9752, Uinta County, Wyoming",trash,ht,1.0,1e-06,0.0,1.0,0,1,True,,
"Block Group 2, Census Tract 9752, Uinta County, Wyoming",trash,kn,1.0,1e-06,0.0,1.0,0,1,True,,
"Block Group 2, Census Tract 9752, Uinta County, Wyoming",trash,name,,,,,,,,,trash
"Block Group 2, Census Tract 9752, Uinta County, Wyoming",trash,ns,0.0,1e-06,0.0,1.0,0,1,True,,
"Block Group 2, Census Tract 9752, Uinta County, Wyoming",trash,pbc,1.0,1e-06,0.0,1.0,0,1,True,,
"Block Group 2, Census Tract 9752, Uinta County, Wyoming",trash,pr,0.835616438,1e-06,0.0,1.0,0,1,True,,
"Block Group 2, Census Tract 9752, Uinta County, Wyoming",trash,sn,0.835616438,1e-06,0.0,1.0,recycling,trash,False,,
"Block Group 2, Census Tract 9752, Uinta County, Wyoming",wishcycling,att,0.84,0.1,0.0,1.0,0,1,True,,
"Block Group 2, Census Tract 9752, Uinta County, Wyoming",wishcycling,availability,,,,,,,,True,
"Block Group 2, Census Tract 9752, Uinta County, Wyoming",wishcycling,bin,0.72,0.1,0.0,1.0,0,1,True,,
"Block Group 2, Census Tract 9752, Uinta County, Wyoming",wishcycling,ds,0.53865913,1e-06,0.0,1.0,0,1,True,,
"Block Group 2, Census Tract 9752, Uinta County, Wyoming",wishcycling,err,-2.0,1e-06,-2.0,1.0,function_based_truncnorm,function_based_truncnorm,True,,
"Block Group 2, Census Tract 9752, Uinta County, Wyoming",wishcycling,households,703.0,70.0,587.0,819.0,,,True,,
"Block Group 2, Census Tract 9752, Uinta County, Wyoming",wishcycling,ht,0.6560802340158797,0.0881497071626082,0.0,1.0,0,1,True,,
"Block Group 2, Census Tract 9752, Uinta County, Wyoming",wishcycling,kn,0.3409945674885081,0.0485204440001676,0.0,1.0,0,1,True,,
"Block Group 2, Census Tract 9752, Uinta County, Wyoming",wishcycling,name,,,,,,,,,wishcycling
"Block Group 2, Census Tract 9752, Uinta County, Wyoming",wishcycling,ns,0.7090270549034574,1e-06,0.0,1.0,0,1,True,,
"Block Group 2, Census Tract 9752, Uinta County, Wyoming",wishcycling,pbc,0.0,1e-06,0.0,1.0,0,1,True,,
"Block Group 2, Census Tract 9752, Uinta County, Wyoming",wishcycling,pr,0.0273972603333333,1e-06,0.0,1.0,0,1,True,,
"Block Group 2, Census Tract 9752, Uinta County, Wyoming",wishcycling,sn,0.0273972603333333,1e-06,0.0,1.0,trash,wishcycling,False,,
"Block Group 2, Census Tract 9753, Uinta County, Wyoming",recycling,att,0.84,0.1,0.0,1.0,0,1,True,,
"Block Group 2, Census Tract 9753, Uinta County, Wyoming",recycling,availability,,,,,,,,True,
"Block Group 2, Census Tract 9753, Uinta County, Wyoming",recycling,bin,0.72,0.1,0.0,1.0,0,1,True,,
"Block Group 2, Census Tract 9753, Uinta County, Wyoming",recycling,ds,0.53865913,1e-06,0.0,1.0,0,1,True,,
"Block Group 2, Census Tract 9753, Uinta County, Wyoming",recycling,err,-1.0,1e-06,-1.0,1.0,function_based_truncnorm,function_based_truncnorm,True,,
"Block Group 2, Census Tract 9753, Uinta County, Wyoming",recycling,households,476.0,76.0,350.0,602.0,,,True,,
"Block Group 2, Census Tract 9753, Uinta County, Wyoming",recycling,ht,0.6930766382821177,0.0979036245722343,0.0,1.0,0,1,True,,
"Block Group 2, Census Tract 9753, Uinta County, Wyoming",recycling,kn,0.3583857830433173,0.0731463861746578,0.0,1.0,0,1,True,,
"Block Group 2, Census Tract 9753, Uinta County, Wyoming",recycling,name,,,,,,,,,recycling
"Block Group 2, Census Tract 9753, Uinta County, Wyoming",recycling,ns,0.6322578898761578,1e-06,0.0,1.0,0,1,True,,
"Block Group 2, Census Tract 9753, Uinta County, Wyoming",recycling,pbc,0.0,1e-06,0.0,1.0,0,1,True,,
"Block Group 2, Census Tract 9753, Uinta County, Wyoming",recycling,pr,0.1369863016666666,1e-06,0.0,1.0,0,1,True,,
"Block Group 2, Census Tract 9753, Uinta County, Wyoming",recycling,sn,0.1369863016666666,1e-06,0.0,1.0,trash,recycling,False,,
"Block Group 2, Census Tract 9753, Uinta County, Wyoming",trash,att,0.0,1e-06,0.0,1.0,0,1,True,,
"Block Group 2, Census Tract 9753, Uinta County, Wyoming",trash,availability,,,,,,,,True,
"Block Group 2, Census Tract 9753, Uinta County, Wyoming",trash,bin,1.0,1e-06,0.0,1.0,0,1,True,,
"Block Group 2, Census Tract 9753, Uinta County, Wyoming",trash,ds,0.0,1e-06,0.0,1.0,0,1,True,,
"Block Group 2, Census Tract 9753, Uinta County, Wyoming",trash,err,0.0,1e-06,-1.0,1.0,function_based_truncnorm,function_based_truncnorm,True,,
"Block Group 2, Census Tract 9753, Uinta County, Wyoming",trash,households,476.0,76.0,350.0,602.0,,,True,,
"Block Group 2, Census Tract 9753, Uinta County, Wyoming",trash,ht,1.0,1e-06,0.0,1.0,0,1,True,,
"Block Group 2, Census Tract 9753, Uinta County, Wyoming",trash,kn,1.0,1e-06,0.0,1.0,0,1,True,,
"Block Group 2, Census Tract 9753, Uinta County, Wyoming",trash,name,,,,,,,,,trash
"Block Group 2, Census Tract 9753, Uinta County, Wyoming",trash,ns,0.0,1e-06,0.0,1.0,0,1,True,,
"Block Group 2, Census Tract 9753, Uinta County, Wyoming",trash,pbc,1.0,1e-06,0.0,1.0,0,1,True,,
"Block Group 2, Census Tract 9753, Uinta County, Wyoming",trash,pr,0.835616438,1e-06,0.0,1.0,0,1,True,,
"Block Group 2, Census Tract 9753, Uinta County, Wyoming",trash,sn,0.835616438,1e-06,0.0,1.0,recycling,trash,False,,
"Block Group 2, Census Tract 9753, Uinta County, Wyoming",wishcycling,att,0.84,0.1,0.0,1.0,0,1,True,,
"Block Group 2, Census Tract 9753, Uinta County, Wyoming",wishcycling,availability,,,,,,,,True,
"Block Group 2, Census Tract 9753, Uinta County, Wyoming",wishcycling,bin,0.72,0.1,0.0,1.0,0,1,True,,
"Block Group 2, Census Tract 9753, Uinta County, Wyoming",wishcycling,ds,0.53865913,1e-06,0.0,1.0,0,1,True,,
"Block Group 2, Census Tract 9753, Uinta County, Wyoming",wishcycling,err,-2.0,1e-06,-2.0,1.0,function_based_truncnorm,function_based_truncnorm,True,,
"Block Group 2, Census Tract 9753, Uinta County, Wyoming",wishcycling,households,476.0,76.0,350.0,602.0,,,True,,
"Block Group 2, Census Tract 9753, Uinta County, Wyoming",wishcycling,ht,0.6930766382821177,0.0979036245722343,0.0,1.0,0,1,True,,
"Block Group 2, Census Tract 9753, Uinta County, Wyoming",wishcycling,kn,0.3583857830433173,0.0731463861746578,0.0,1.0,0,1,True,,
"Block Group 2, Census Tract 9753, Uinta County, Wyoming",wishcycling,name,,,,,,,,,wishcycling
"Block Group 2, Census Tract 9753, Uinta County, Wyoming",wishcycling,ns,0.6322578898761578,1e-06,0.0,1.0,0,1,True,,
"Block Group 2, Census Tract 9753, Uinta County, Wyoming",wishcycling,pbc,0.0,1e-06,0.0,1.0,0,1,True,,
"Block Group 2, Census Tract 9753, Uinta County, Wyoming",wishcycling,pr,0.0273972603333333,1e-06,0.0,1.0,0,1,True,,
"Block Group 2, Census Tract 9753, Uinta County, Wyoming",wishcycling,sn,0.0273972603333333,1e-06,0.0,1.0,trash,wishcycling,False,,
"Block Group 2, Census Tract 9754, Uinta County, Wyoming",recycling,att,0.84,0.1,0.0,1.0,0,1,True,,
"Block Group 2, Census Tract 9754, Uinta County, Wyoming",recycling,availability,,,,,,,,True,
"Block Group 2, Census Tract 9754, Uinta County, Wyoming",recycling,bin,0.72,0.1,0.0,1.0,0,1,True,,
"Block Group 2, Census Tract 9754, Uinta County, Wyoming",recycling,ds,0.53865913,1e-06,0.0,1.0,0,1,True,,
"Block Group 2, Census Tract 9754, Uinta County, Wyoming",recycling,err,-1.0,1e-06,-1.0,1.0,function_based_truncnorm,function_based_truncnorm,True,,
"Block Group 2, Census Tract 9754, Uinta County, Wyoming",recycling,households,401.0,63.0,297.0,505.0,,,True,,
"Block Group 2, Census Tract 9754, Uinta County, Wyoming",recycling,ht,0.6691969636436277,0.0908332493409124,0.0,1.0,0,1,True,,
"Block Group 2, Census Tract 9754, Uinta County, Wyoming",recycling,kn,0.3679584498601678,0.0672748932284298,0.0,1.0,0,1,True,,
"Block Group 2, Census Tract 9754, Uinta County, Wyoming",recycling,name,,,,,,,,,recycling
"Block Group 2, Census Tract 9754, Uinta County, Wyoming",recycling,ns,0.6526484269762157,1e-06,0.0,1.0,0,1,True,,
"Block Group 2, Census Tract 9754, Uinta County, Wyoming",recycling,pbc,0.0,1e-06,0.0,1.0,0,1,True,,
"Block Group 2, Census Tract 9754, Uinta County, Wyoming",recycling,pr,0.1369863016666666,1e-06,0.0,1.0,0,1,True,,
"Block Group 2, Census Tract 9754, Uinta County, Wyoming",recycling,sn,0.1369863016666666,1e-06,0.0,1.0,trash,recycling,False,,
"Block Group 2, Census Tract 9754, Uinta County, Wyoming",trash,att,0.0,1e-06,0.0,1.0,0,1,True,,
"Block Group 2, Census Tract 9754, Uinta County, Wyoming",trash,availability,,,,,,,,True,
"Block Group 2, Census Tract 9754, Uinta County, Wyoming",trash,bin,1.0,1e-06,0.0,1.0,0,1,True,,
"Block Group 2, Census Tract 9754, Uinta County, Wyoming",trash,ds,0.0,1e-06,0.0,1.0,0,1,True,,
"Block Group 2, Census Tract 9754, Uinta County, Wyoming",trash,err,0.0,1e-06,-1.0,1.0,function_based_truncnorm,function_based_truncnorm,True,,
"Block Group 2, Census Tract 9754, Uinta County, Wyoming",trash,households,401.0,63.0,297.0,505.0,,,True,,
"Block Group 2, Census Tract 9754, Uinta County, Wyoming",trash,ht,1.0,1e-06,0.0,1.0,0,1,True,,
"Block Group 2, Census Tract 9754, Uinta County, Wyoming",trash,kn,1.0,1e-06,0.0,1.0,0,1,True,,
"Block Group 2, Census Tract 9754, Uinta County, Wyoming",trash,name,,,,,,,,,trash
"Block Group 2, Census Tract 9754, Uinta County, Wyoming",trash,ns,0.0,1e-06,0.0,1.0,0,1,True,,
"Block Group 2, Census Tract 9754, Uinta County, Wyoming",trash,pbc,1.0,1e-06,0.0,1.0,0,1,True,,
"Block Group 2, Census Tract 9754, Uinta County, Wyoming",trash,pr,0.835616438,1e-06,0.0,1.0,0,1,True,,
"Block Group 2, Census Tract 9754, Uinta County, Wyoming",trash,sn,0.835616438,1e-06,0.0,1.0,recycling,trash,False,,
"Block Group 2, Census Tract 9754, Uinta County, Wyoming",wishcycling,att,0.84,0.1,0.0,1.0,0,1,True,,
"Block Group 2, Census Tract 9754, Uinta County, Wyoming",wishcycling,availability,,,,,,,,True,
"Block Group 2, Census Tract 9754, Uinta County, Wyoming",wishcycling,bin,0.72,0.1,0.0,1.0,0,1,True,,
"Block Group 2, Census Tract 9754, Uinta County, Wyoming",wishcycling,ds,0.53865913,1e-06,0.0,1.0,0,1,True,,
"Block Group 2, Census Tract 9754, Uinta County, Wyoming",wishcycling,err,-2.0,1e-06,-2.0,1.0,function_based_truncnorm,function_based_truncnorm,True,,
"Block Group 2, Census Tract 9754, Uinta County, Wyoming",wishcycling,households,401.0,63.0,297.0,505.0,,,True,,
"Block Group 2, Census Tract 9754, Uinta County, Wyoming",wishcycling,ht,0.6691969636436277,0.0908332493409124,0.0,1.0,0,1,True,,
"Block Group 2, Census Tract 9754, Uinta County, Wyoming",wishcycling,kn,0.3679584498601678,0.0672748932284298,0.0,1.0,0,1,True,,
"Block Group 2, Census Tract 9754, Uinta County, Wyoming",wishcycling,name,,,,,,,,,wishcycling
"Block Group 2, Census Tract 9754, Uinta County, Wyoming",wishcycling,ns,0.6526484269762157,1e-06,0.0,1.0,0,1,True,,
"Block Group 2, Census Tract 9754, Uinta County, Wyoming",wishcycling,pbc,0.0,1e-06,0.0,1.0,0,1,True,,
"Block Group 2, Census Tract 9754, Uinta County, Wyoming",wishcycling,pr,0.0273972603333333,1e-06,0.0,1.0,0,1,True,,
"Block Group 2, Census Tract 9754, Uinta County, Wyoming",wishcycling,sn,0.0273972603333333,1e-06,0.0,1.0,trash,wishcycling,False,,
"Block Group 2, Census Tract 9780, Lincoln County, Wyoming",recycling,att,0.84,0.1,0.0,1.0,0,1,True,,
"Block Group 2, Census Tract 9780, Lincoln County, Wyoming",recycling,availability,,,,,,,,True,
"Block Group 2, Census Tract 9780, Lincoln County, Wyoming",recycling,bin,0.72,0.1,0.0,1.0,0,1,True,,
"Block Group 2, Census Tract 9780, Lincoln County, Wyoming",recycling,ds,0.53865913,1e-06,0.0,1.0,0,1,True,,
"Block Group 2, Census Tract 9780, Lincoln County, Wyoming",recycling,err,-1.0,1e-06,-1.0,1.0,function_based_truncnorm,function_based_truncnorm,True,,
"Block Group 2, Census Tract 9780, Lincoln County, Wyoming",recycling,households,599.0,104.0,427.0,771.0,,,True,,
"Block Group 2, Census Tract 9780, Lincoln County, Wyoming",recycling,ht,0.8666411922048147,0.1094085550056736,0.0,1.0,0,1,True,,
"Block Group 2, Census Tract 9780, Lincoln County, Wyoming",recycling,kn,0.3928162017577378,0.0615568303110478,0.0,1.0,0,1,True,,
"Block Group 2, Census Tract 9780, Lincoln County, Wyoming",recycling,name,,,,,,,,,recycling
"Block Group 2, Census Tract 9780, Lincoln County, Wyoming",recycling,ns,0.7751933375705867,1e-06,0.0,1.0,0,1,True,,
"Block Group 2, Census Tract 9780, Lincoln County, Wyoming",recycling,pbc,0.0,1e-06,0.0,1.0,0,1,True,,
"Block Group 2, Census Tract 9780, Lincoln County, Wyoming",recycling,pr,0.1369863016666666,1e-06,0.0,1.0,0,1,True,,
"Block Group 2, Census Tract 9780, Lincoln County, Wyoming",recycling,sn,0.1369863016666666,1e-06,0.0,1.0,trash,recycling,False,,
"Block Group 2, Census Tract 9780, Lincoln County, Wyoming",trash,att,0.0,1e-06,0.0,1.0,0,1,True,,
"Block Group 2, Census Tract 9780, Lincoln County, Wyoming",trash,availability,,,,,,,,True,
"Block Group 2, Census Tract 9780, Lincoln County, Wyoming",trash,bin,1.0,1e-06,0.0,1.0,0,1,True,,
"Block Group 2, Census Tract 9780, Lincoln County, Wyoming",trash,ds,0.0,1e-06,0.0,1.0,0,1,True,,
"Block Group 2, Census Tract 9780, Lincoln County, Wyoming",trash,err,0.0,1e-06,-1.0,1.0,function_based_truncnorm,function_based_truncnorm,True,,
"Block Group 2, Census Tract 9780, Lincoln County, Wyoming",trash,households,599.0,104.0,427.0,771.0,,,True,,
"Block Group 2, Census Tract 9780, Lincoln County, Wyoming",trash,ht,1.0,1e-06,0.0,1.0,0,1,True,,
"Block Group 2, Census Tract 9780, Lincoln County, Wyoming",trash,kn,1.0,1e-06,0.0,1.0,0,1,True,,
"Block Group 2, Census Tract 9780, Lincoln County, Wyoming",trash,name,,,,,,,,,trash
"Block Group 2, Census Tract 9780, Lincoln County, Wyoming",trash,ns,0.0,1e-06,0.0,1.0,0,1,True,,
"Block Group 2, Census Tract 9780, Lincoln County, Wyoming",trash,pbc,1.0,1e-06,0.0,1.0,0,1,True,,
"Block Group 2, Census Tract 9780, Lincoln County, Wyoming",trash,pr,0.835616438,1e-06,0.0,1.0,0,1,True,,
"Block Group 2, Census Tract 9780, Lincoln County, Wyoming",trash,sn,0.835616438,1e-06,0.0,1.0,recycling,trash,False,,
"Block Group 2, Census Tract 9780, Lincoln County, Wyoming",wishcycling,att,0.84,0.1,0.0,1.0,0,1,True,,
"Block Group 2, Census Tract 9780, Lincoln County, Wyoming",wishcycling,availability,,,,,,,,True,
"Block Group 2, Census Tract 9780, Lincoln County, Wyoming",wishcycling,bin,0.72,0.1,0.0,1.0,0,1,True,,
"Block Group 2, Census Tract 9780, Lincoln County, Wyoming",wishcycling,ds,0.53865913,1e-06,0.0,1.0,0,1,True,,
"Block Group 2, Census Tract 9780, Lincoln County, Wyoming",wishcycling,err,-2.0,1e-06,-2.0,1.0,function_based_truncnorm,function_based_truncnorm,True,,
"Block Group 2, Census Tract 9780, Lincoln County, Wyoming",wishcycling,households,599.0,104.0,427.0,771.0,,,True,,
"Block Group 2, Census Tract 9780, Lincoln County, Wyoming",wishcycling,ht,0.8666411922048147,0.1094085550056736,0.0,1.0,0,1,True,,
"Block Group 2, Census Tract 9780, Lincoln County, Wyoming",wishcycling,kn,0.3928162017577378,0.0615568303110478,0.0,1.0,0,1,True,,
"Block Group 2, Census Tract 9780, Lincoln County, Wyoming",wishcycling,name,,,,,,,,,wishcycling
"Block Group 2, Census Tract 9780, Lincoln County, Wyoming",wishcycling,ns,0.7751933375705867,1e-06,0.0,1.0,0,1,True,,
"Block Group 2, Census Tract 9780, Lincoln County, Wyoming",wishcycling,pbc,0.0,1e-06,0.0,1.0,0,1,True,,
"Block Group 2, Census Tract 9780, Lincoln County, Wyoming",wishcycling,pr,0.0273972603333333,1e-06,0.0,1.0,0,1,True,,
"Block Group 2, Census Tract 9780, Lincoln County, Wyoming",wishcycling,sn,0.0273972603333333,1e-06,0.0,1.0,trash,wishcycling,False,,
"Block Group 2, Census Tract 9781, Lincoln County, Wyoming",recycling,att,0.84,0.1,0.0,1.0,0,1,True,,
"Block Group 2, Census Tract 9781, Lincoln County, Wyoming",recycling,availability,,,,,,,,True,
"Block Group 2, Census Tract 9781, Lincoln County, Wyoming",recycling,bin,0.72,0.1,0.0,1.0,0,1,True,,
"Block Group 2, Census Tract 9781, Lincoln County, Wyoming",recycling,ds,0.53865913,1e-06,0.0,1.0,0,1,True,,
"Block Group 2, Census Tract 9781, Lincoln County, Wyoming",recycling,err,-1.0,1e-06,-1.0,1.0,function_based_truncnorm,function_based_truncnorm,True,,
"Block Group 2, Census Tract 9781, Lincoln County, Wyoming",recycling,households,383.0,58.0,286.0,480.0,,,True,,
"Block Group 2, Census Tract 9781, Lincoln County, Wyoming",recycling,ht,0.853704577630958,0.1227854510715756,0.0,1.0,0,1,True,,
"Block Group 2, Census Tract 9781, Lincoln County, Wyoming",recycling,kn,0.3822557810287871,0.0668434815413016,0.0,1.0,0,1,True,,
"Block Group 2, Census Tract 9781, Lincoln County, Wyoming",recycling,name,,,,,,,,,recycling
"Block Group 2, Census Tract 9781, Lincoln County, Wyoming",recycling,ns,0.7247597426863219,1e-06,0.0,1.0,0,1,True,,
"Block Group 2, Census Tract 9781, Lincoln County, Wyoming",recycling,pbc,0.0,1e-06,0.0,1.0,0,1,True,,
"Block Group 2, Census Tract 9781, Lincoln County, Wyoming",recycling,pr,0.1369863016666666,1e-06,0.0,1.0,0,1,True,,
"Block Group 2, Census Tract 9781, Lincoln County, Wyoming",recycling,sn,0.1369863016666666,1e-06,0.0,1.0,trash,recycling,False,,
"Block Group 2, Census Tract 9781, Lincoln County, Wyoming",trash,att,0.0,1e-06,0.0,1.0,0,1,True,,
"Block Group 2, Census Tract 9781, Lincoln County, Wyoming",trash,availability,,,,,,,,True,
"Block Group 2, Census Tract 9781, Lincoln County, Wyoming",trash,bin,1.0,1e-06,0.0,1.0,0,1,True,,
"Block Group 2, Census Tract 9781, Lincoln County, Wyoming",trash,ds,0.0,1e-06,0.0,1.0,0,1,True,,
"Block Group 2, Census Tract 9781, Lincoln County, Wyoming",trash,err,0.0,1e-06,-1.0,1.0,function_based_truncnorm,function_based_truncnorm,True,,
"Block Group 2, Census Tract 9781, Lincoln County, Wyoming",trash,households,383.0,58.0,286.0,480.0,,,True,,
"Block Group 2, Census Tract 9781, Lincoln County, Wyoming",trash,ht,1.0,1e-06,0.0,1.0,0,1,True,,
"Block Group 2, Census Tract 9781, Lincoln County, Wyoming",trash,kn,1.0,1e-06,0.0,1.0,0,1,True,,
"Block Group 2, Census Tract 9781, Lincoln County, Wyoming",trash,name,,,,,,,,,trash
"Block Group 2, Census Tract 9781, Lincoln County, Wyoming",trash,ns,0.0,1e-06,0.0,1.0,0,1,True,,
"Block Group 2, Census Tract 9781, Lincoln County, Wyoming",trash,pbc,1.0,1e-06,0.0,1.0,0,1,True,,
"Block Group 2, Census Tract 9781, Lincoln County, Wyoming",trash,pr,0.835616438,1e-06,0.0,1.0,0,1,True,,
"Block Group 2, Census Tract 9781, Lincoln County, Wyoming",trash,sn,0.835616438,1e-06,0.0,1.0,recycling,trash,False,,
"Block Group 2, Census Tract 9781, Lincoln County, Wyoming",wishcycling,att,0.84,0.1,0.0,1.0,0,1,True,,
"Block Group 2, Census Tract 9781, Lincoln County, Wyoming",wishcycling,availability,,,,,,,,True,
"Block Group 2, Census Tract 9781, Lincoln County, Wyoming",wishcycling,bin,0.72,0.1,0.0,1.0,0,1,True,,
"Block Group 2, Census Tract 9781, Lincoln County, Wyoming",wishcycling,ds,0.53865913,1e-06,0.0,1.0,0,1,True,,
"Block Group 2, Census Tract 9781, Lincoln County, Wyoming",wishcycling,err,-2.0,1e-06,-2.0,1.0,function_based_truncnorm,function_based_truncnorm,True,,
"Block Group 2, Census Tract 9781, Lincoln County, Wyoming",wishcycling,households,383.0,58.0,286.0,480.0,,,True,,
