,sn,pbc,kn,ds,att,bin,Y
63,0.37646484375,0.46240234375,0.32177734375,-0.95361328125,0.19677734375,0.54638671875,0.38823542732920635
64,0.36669921875,0.00146484375,0.32177734375,-0.95361328125,0.19677734375,0.54638671875,0.39388727277948443
65,0.36669921875,0.46240234375,0.82275390625,-0.95361328125,0.19677734375,0.54638671875,0.38327879116230923
66,0.36669921875,0.46240234375,0.32177734375,-0.38818359375,0.19677734375,0.54638671875,0.3964150965526849
67,0.36669921875,0.46240234375,0.32177734375,-0.95361328125,0.93212890625,0.54638671875,0.39881670086286863
68,0.36669921875,0.46240234375,0.32177734375,-0.95361328125,0.19677734375,0.96923828125,0.3789680916147657
69,0.36669921875,0.46240234375,0.32177734375,-0.95361328125,0.19677734375,0.54638671875,0.3877426022331793
70,0.87646484375,0.50146484375,0.32275390625,-0.88818359375,0.43212890625,0.46923828125,0.41212529973074186
71,0.86669921875,0.50146484375,0.32275390625,-0.88818359375,0.43212890625,0.46923828125,0.41167750532125313
72,0.87646484375,0.96240234375,0.32275390625,-0.88818359375,0.43212890625,0.46923828125,0.40017219630386736
73,0.87646484375,0.50146484375,0.82177734375,-0.88818359375,0.43212890625,0.46923828125,0.40829513721192245
74,0.87646484375,0.50146484375,0.32275390625,-0.45361328125,0.43212890625,0.46923828125,0.42029015416285315
75,0.87646484375,0.50146484375,0.32275390625,-0.88818359375,0.69677734375,0.46923828125,0.4139466148571738
76,0.87646484375,0.50146484375,0.32275390625,-0.88818359375,0.43212890625,0.04638671875,0.41620845460795136
77,0.87646484375,0.96240234375,0.82177734375,-0.45361328125,0.69677734375,0.04638671875,0.4116256383133572
78,0.86669921875,0.50146484375,0.82177734375,-0.45361328125,0.69677734375,0.04638671875,0.42057290807450026
79,0.86669921875,0.96240234375,0.32275390625,-0.45361328125,0.69677734375,0.04638671875,0.41721139729526396
80,0.86669921875,0.96240234375,0.82177734375,-0.88818359375,0.69677734375,0.04638671875,0.40398553817824645
81,0.86669921875,0.96240234375,0.82177734375,-0.45361328125,0.43212890625,0.04638671875,0.4092870259604102
82,0.86669921875,0.96240234375,0.82177734375,-0.45361328125,0.69677734375,0.46923828125,0.4072433385236785
83,0.86669921875,0.96240234375,0.82177734375,-0.45361328125,0.69677734375,0.04638671875,0.41127064515990813
84,0.62646484375,0.25146484375,0.57275390625,-0.13818359375,0.18212890625,0.21923828125,0.4345494023920955
85,0.11669921875,0.25146484375,0.57275390625,-0.13818359375,0.18212890625,0.21923828125,0.4074303227520405
86,0.62646484375,0.71240234375,0.57275390625,-0.13818359375,0.18212890625,0.21923828125,0.4137443982069893
87,0.62646484375,0.25146484375,0.57177734375,-0.13818359375,0.18212890625,0.21923828125,0.4345494023920955
88,0.62646484375,0.25146484375,0.57275390625,-0.20361328125,0.18212890625,0.21923828125,0.43340396200368797
89,0.62646484375,0.25146484375,0.57275390625,-0.13818359375,0.94677734375,0.21923828125,0.43771197022592007
90,0.62646484375,0.25146484375,0.57275390625,-0.13818359375,0.18212890625,0.29638671875,0.4314364002433375
91,0.62646484375,0.71240234375,0.57177734375,-0.20361328125,0.94677734375,0.29638671875,0.41766670634083125
92,0.11669921875,0.25146484375,0.57177734375,-0.20361328125,0.94677734375,0.29638671875,0.41451028555305985
93,0.11669921875,0.71240234375,0.57275390625,-0.20361328125,0.94677734375,0.29638671875,0.39974549788089564
94,0.11669921875,0.71240234375,0.57177734375,-0.13818359375,0.94677734375,0.29638671875,0.40009768545418695
95,0.11669921875,0.71240234375,0.57177734375,-0.20361328125,0.18212890625,0.29638671875,0.3935324376231339
96,0.11669921875,0.71240234375,0.57177734375,-0.20361328125,0.94677734375,0.21923828125,0.4006772236843476
97,0.11669921875,0.71240234375,0.57177734375,-0.20361328125,0.94677734375,0.29638671875,0.39974549788089564
98,0.12646484375,0.75146484375,0.07275390625,-0.63818359375,0.68212890625,0.71923828125,0.38701914938792226
99,0.61669921875,0.75146484375,0.07275390625,-0.63818359375,0.68212890625,0.71923828125,0.40036166057387834
100,0.12646484375,0.21240234375,0.07275390625,-0.63818359375,0.68212890625,0.71923828125,0.393425878395803
101,0.12646484375,0.75146484375,0.07177734375,-0.63818359375,0.68212890625,0.71923828125,0.38701914938792226
102,0.12646484375,0.75146484375,0.07275390625,-0.70361328125,0.68212890625,0.71923828125,0.3867432157139368
103,0.12646484375,0.75146484375,0.07275390625,-0.63818359375,0.44677734375,0.71923828125,0.383600985891168
104,0.12646484375,0.75146484375,0.07275390625,-0.63818359375,0.68212890625,0.79638671875,0.3865320052477615
105,0.12646484375,0.21240234375,0.07177734375,-0.70361328125,0.44677734375,0.79638671875,0.3873725779254166
106,0.61669921875,0.75146484375,0.07177734375,-0.70361328125,0.44677734375,0.79638671875,0.39674529161465627
107,0.61669921875,0.21240234375,0.07275390625,-0.70361328125,0.44677734375,0.79638671875,0.40297496982770925
108,0.61669921875,0.21240234375,0.07177734375,-0.63818359375,0.44677734375,0.79638671875,0.40323888451768586
109,0.61669921875,0.21240234375,0.07177734375,-0.70361328125,0.68212890625,0.79638671875,0.40647009943493956
110,0.61669921875,0.21240234375,0.07177734375,-0.70361328125,0.44677734375,0.71923828125,0.40344226177417375
111,0.61669921875,0.21240234375,0.07177734375,-0.70361328125,0.44677734375,0.79638671875,0.40297496982770925
112,0.18896484375,0.18896484375,0.51025390625,-0.95068359375,0.11962890625,0.53173828125,0.38573428885302835
113,0.30419921875,0.18896484375,0.51025390625,-0.95068359375,0.11962890625,0.53173828125,0.38775410692766177
114,0.18896484375,0.39990234375,0.51025390625,-0.95068359375,0.11962890625,0.53173828125,0.3833503462451888
115,0.18896484375,0.18896484375,0.25927734375,-0.95068359375,0.11962890625,0.53173828125,0.3867251771956482
116,0.18896484375,0.18896484375,0.51025390625,-0.01611328125,0.11962890625,0.53173828125,0.40031679644485113
117,0.18896484375,0.18896484375,0.51025390625,-0.95068359375,0.38427734375,0.53173828125,0.3901951769619406
118,0.18896484375,0.18896484375,0.51025390625,-0.95068359375,0.11962890625,0.98388671875,0.3733691081800318
119,0.18896484375,0.39990234375,0.25927734375,-0.01611328125,0.38427734375,0.98388671875,0.39347760915884167
120,0.30419921875,0.18896484375,0.25927734375,-0.01611328125,0.38427734375,0.98388671875,0.3990307861494699
121,0.30419921875,0.39990234375,0.51025390625,-0.01611328125,0.38427734375,0.98388671875,0.39382983842452995
122,0.30419921875,0.39990234375,0.25927734375,-0.95068359375,0.38427734375,0.98388671875,0.38354233420411765
123,0.30419921875,0.39990234375,0.25927734375,-0.01611328125,0.11962890625,0.98388671875,0.3915363385657504
124,0.30419921875,0.39990234375,0.25927734375,-0.01611328125,0.38427734375,0.53173828125,0.4066763719788284
125,0.30419921875,0.39990234375,0.25927734375,-0.01611328125,0.38427734375,0.98388671875,0.39613946578399684
126,0.68896484375,0.68896484375,0.01025390625,-0.45068359375,0.61962890625,0.03173828125,0.4182500835922643
127,0.80419921875,0.68896484375,0.01025390625,-0.45068359375,0.61962890625,0.03173828125,0.42176555481991573
128,0.68896484375,0.89990234375,0.01025390625,-0.45068359375,0.61962890625,0.03173828125,0.4139075105096756
129,0.68896484375,0.68896484375,0.75927734375,-0.45068359375,0.61962890625,0.03173828125,0.4116467162304296
130,0.68896484375,0.68896484375,0.01025390625,-0.51611328125,0.61962890625,0.03173828125,0.41756960127836434
131,0.68896484375,0.68896484375,0.01025390625,-0.45068359375,0.88427734375,0.03173828125,0.4207010637471282
132,0.68896484375,0.68896484375,0.01025390625,-0.45068359375,0.61962890625,0.48388671875,0.41103055897669005
133,0.68896484375,0.89990234375,0.75927734375,-0.51611328125,0.88427734375,0.48388671875,0.4026073419743422
134,0.80419921875,0.68896484375,0.75927734375,-0.51611328125,0.88427734375,0.48388671875,0.4104360023649272
135,0.80419921875,0.89990234375,0.01025390625,-0.51611328125,0.88427734375,0.48388671875,0.41113491041472855
136,0.80419921875,0.89990234375,0.75927734375,-0.45068359375,0.88427734375,0.48388671875,0.40743167450314544
137,0.80419921875,0.89990234375,0.75927734375,-0.51611328125,0.61962890625,0.48388671875,0.40358845093737933
138,0.80419921875,0.89990234375,0.75927734375,-0.51611328125,0.88427734375,0.03173828125,0.4105346461370666
139,0.80419921875,0.89990234375,0.75927734375,-0.51611328125,0.88427734375,0.48388671875,0.4049271119069054
140,0.93896484375,0.43896484375,0.76025390625,-0.70068359375,0.86962890625,0.28173828125,0.4193003164038466
141,0.05419921875,0.43896484375,0.76025390625,-0.70068359375,0.86962890625,0.28173828125,0.39499391928444993
142,0.93896484375,0.64990234375,0.76025390625,-0.70068359375,0.86962890625,0.28173828125,0.41477780028365724
143,0.93896484375,0.43896484375,0.50927734375,-0.70068359375,0.86962890625,0.28173828125,0.42115346690293937
144,0.93896484375,0.43896484375,0.76025390625,-0.76611328125,0.86962890625,0.28173828125,0.41885261040333843
145,0.93896484375,0.43896484375,0.76025390625,-0.70068359375,0.63427734375,0.28173828125,0.41764856797529165
146,0.93896484375,0.43896484375,0.76025390625,-0.70068359375,0.86962890625,0.23388671875,0.41976334339841664
147,0.93896484375,0.64990234375,0.50927734375,-0.76611328125,0.63427734375,0.23388671875,0.4141034348484263
148,0.05419921875,0.43896484375,0.50927734375,-0.76611328125,0.63427734375,0.23388671875,0.39538760486454605
149,0.05419921875,0.64990234375,0.76025390625,-0.76611328125,0.63427734375,0.23388671875,0.38752851194566706
150,0.05419921875,0.64990234375,0.50927734375,-0.70068359375,0.63427734375,0.23388671875,0.3924116031555219
151,0.05419921875,0.64990234375,0.50927734375,-0.76611328125,0.86962890625,0.23388671875,0.39452961091076744
152,0.05419921875,0.64990234375,0.50927734375,-0.76611328125,0.63427734375,0.28173828125,0.3915457409908379
153,0.05419921875,0.64990234375,0.50927734375,-0.76611328125,0.63427734375,0.23388671875,0.39192764323312385
154,0.43896484375,0.93896484375,0.26025390625,-0.20068359375,0.36962890625,0.78173828125,0.3922923202053484
155,0.55419921875,0.93896484375,0.26025390625,-0.20068359375,0.36962890625,0.78173828125,0.40337908548643436
156,0.43896484375,0.14990234375,0.26025390625,-0.20068359375,0.36962890625,0.78173828125,0.40178944870239347
157,0.43896484375,0.93896484375,0.00927734375,-0.20068359375,0.36962890625,0.78173828125,0.3952316720765706
158,0.43896484375,0.93896484375,0.26025390625,-0.26611328125,0.36962890625,0.78173828125,0.39165915243846766
159,0.43896484375,0.93896484375,0.26025390625,-0.20068359375,0.13427734375,0.78173828125,0.3889581800738803
160,0.43896484375,0.93896484375,0.26025390625,-0.20068359375,0.36962890625,0.73388671875,0.392475979965868
161,0.43896484375,0.14990234375,0.00927734375,-0.26611328125,0.13427734375,0.73388671875,0.40261161853194916
162,0.55419921875,0.93896484375,0.00927734375,-0.26611328125,0.13427734375,0.73388671875,0.40256016625262403
163,0.55419921875,0.14990234375,0.26025390625,-0.26611328125,0.13427734375,0.73388671875,0.4127799858742776
164,0.55419921875,0.14990234375,0.00927734375,-0.20068359375,0.13427734375,0.73388671875,0.41609057068260125
165,0.55419921875,0.14990234375,0.00927734375,-0.26611328125,0.36962890625,0.73388671875,0.4176307349896017
166,0.55419921875,0.14990234375,0.00927734375,-0.26611328125,0.13427734375,0.78173828125,0.4135219289226653
167,0.55419921875,0.14990234375,0.00927734375,-0.26611328125,0.13427734375,0.73388671875,0.4150763741092089
168,0.31396484375,0.31396484375,0.13525390625,-0.07568359375,0.49462890625,0.65673828125,0.4041098395250641
169,0.17919921875,0.31396484375,0.13525390625,-0.07568359375,0.49462890625,0.65673828125,0.40133479499276586
170,0.31396484375,0.52490234375,0.13525390625,-0.07568359375,0.49462890625,0.65673828125,0.40064480145431464
171,0.31396484375,0.31396484375,0.63427734375,-0.07568359375,0.49462890625,0.65673828125,0.39722605131720234
172,0.31396484375,0.31396484375,0.13525390625,-0.64111328125,0.49462890625,0.65673828125,0.39252438676570844
173,0.31396484375,0.31396484375,0.13525390625,-0.07568359375,0.50927734375,0.65673828125,0.404286153782293
174,0.31396484375,0.31396484375,0.13525390625,-0.07568359375,0.49462890625,0.60888671875,0.40499148123227174
175,0.31396484375,0.52490234375,0.63427734375,-0.64111328125,0.50927734375,0.60888671875,0.3865714904784031
176,0.17919921875,0.31396484375,0.63427734375,-0.64111328125,0.50927734375,0.60888671875,0.3840046029636296
177,0.17919921875,0.52490234375,0.13525390625,-0.64111328125,0.50927734375,0.60888671875,0.3882688134073345
178,0.17919921875,0.52490234375,0.63427734375,-0.07568359375,0.50927734375,0.60888671875,0.3898259530523615
179,0.17919921875,0.52490234375,0.63427734375,-0.64111328125,0.49462890625,0.60888671875,0.381820442639426
180,0.17919921875,0.52490234375,0.63427734375,-0.64111328125,0.50927734375,0.65673828125,0.38195879067159416
181,0.17919921875,0.52490234375,0.63427734375,-0.64111328125,0.50927734375,0.60888671875,0.38203626887519515
182,0.81396484375,0.81396484375,0.63525390625,-0.57568359375,0.99462890625,0.15673828125,0.4144419741396236
183,0.67919921875,0.81396484375,0.63525390625,-0.57568359375,0.99462890625,0.15673828125,0.41100991093913336
184,0.81396484375,0.02490234375,0.63525390625,-0.57568359375,0.99462890625,0.15673828125,0.4229249663742156
185,0.81396484375,0.81396484375,0.13427734375,-0.57568359375,0.99462890625,0.15673828125,0.4217500564838835
186,0.81396484375,0.81396484375,0.63525390625,-0.14111328125,0.99462890625,0.15673828125,0.41851730569675066
187,0.81396484375,0.81396484375,0.63525390625,-0.57568359375,0.00927734375,0.15673828125,0.4042508546125574
188,0.81396484375,0.81396484375,0.63525390625,-0.57568359375,0.99462890625,0.10888671875,0.41474108765439544
189,0.81396484375,0.02490234375,0.13427734375,-0.14111328125,0.00927734375,0.10888671875,0.45585952969664334
190,0.67919921875,0.81396484375,0.13427734375,-0.14111328125,0.00927734375,0.10888671875,0.4196451726902766
191,0.67919921875,0.02490234375,0.63525390625,-0.14111328125,0.00927734375,0.10888671875,0.44066753764930194
192,0.67919921875,0.02490234375,0.13427734375,-0.57568359375,0.00927734375,0.10888671875,0.41898361455874056
193,0.67919921875,0.02490234375,0.13427734375,-0.14111328125,0.99462890625,0.10888671875,0.45692080038688915
194,0.67919921875,0.02490234375,0.13427734375,-0.14111328125,0.00927734375,0.15673828125,0.453372563984195
195,0.67919921875,0.02490234375,0.13427734375,-0.14111328125,0.00927734375,0.10888671875,0.4549486165698512
196,0.56396484375,0.06396484375,0.38525390625,-0.32568359375,0.74462890625,0.40673828125,0.42778038662989354
197,0.42919921875,0.06396484375,0.38525390625,-0.32568359375,0.74462890625,0.40673828125,0.41813369522229527
198,0.56396484375,0.27490234375,0.38525390625,-0.32568359375,0.74462890625,0.40673828125,0.4239336227280778
199,0.56396484375,0.06396484375,0.38427734375,-0.32568359375,0.74462890625,0.40673828125,0.42778038662989354
200,0.56396484375,0.06396484375,0.38525390625,-0.39111328125,0.74462890625,0.40673828125,0.42236033433320286
201,0.56396484375,0.06396484375,0.38525390625,-0.32568359375,0.25927734375,0.40673828125,0.42204503600747295
202,0.56396484375,0.06396484375,0.38525390625,-0.32568359375,0.74462890625,0.35888671875,0.4283482952417672
203,0.56396484375,0.27490234375,0.38427734375,-0.39111328125,0.25927734375,0.35888671875,0.4120904711589719
204,0.42919921875,0.06396484375,0.38427734375,-0.39111328125,0.25927734375,0.35888671875,0.41296622636903607
205,0.42919921875,0.27490234375,0.38525390625,-0.39111328125,0.25927734375,0.35888671875,0.4098600808345656
206,0.42919921875,0.27490234375,0.38427734375,-0.32568359375,0.25927734375,0.35888671875,0.4130667570393703
207,0.42919921875,0.27490234375,0.38427734375,-0.39111328125,0.74462890625,0.35888671875,0.4171994919455007
208,0.42919921875,0.27490234375,0.38427734375,-0.39111328125,0.25927734375,0.40673828125,0.4055167015677492
209,0.42919921875,0.27490234375,0.38427734375,-0.39111328125,0.25927734375,0.35888671875,0.4098600808345656
210,0.06396484375,0.56396484375,0.88525390625,-0.82568359375,0.24462890625,0.90673828125,0.36912901927291814
211,0.92919921875,0.56396484375,0.88525390625,-0.82568359375,0.24462890625,0.90673828125,0.39102745811778156
212,0.06396484375,0.77490234375,0.88525390625,-0.82568359375,0.24462890625,0.90673828125,0.36781138133561214
213,0.06396484375,0.56396484375,0.88427734375,-0.82568359375,0.24462890625,0.90673828125,0.36912901927291814
214,0.06396484375,0.56396484375,0.88525390625,-0.89111328125,0.24462890625,0.90673828125,0.3693035444784363
215,0.06396484375,0.56396484375,0.88525390625,-0.82568359375,0.75927734375,0.90673828125,0.37953969964815776
216,0.06396484375,0.56396484375,0.88525390625,-0.82568359375,0.24462890625,0.85888671875,0.3692648622077312
217,0.06396484375,0.77490234375,0.88427734375,-0.89111328125,0.75927734375,0.85888671875,0.37700661733657853
218,0.92919921875,0.56396484375,0.88427734375,-0.89111328125,0.75927734375,0.85888671875,0.39942594031610734
219,0.92919921875,0.77490234375,0.88525390625,-0.89111328125,0.75927734375,0.85888671875,0.39844583060826416
220,0.92919921875,0.77490234375,0.88427734375,-0.82568359375,0.75927734375,0.85888671875,0.39876645319877885
221,0.92919921875,0.77490234375,0.88427734375,-0.89111328125,0.24462890625,0.85888671875,0.3895258855319212
222,0.92919921875,0.77490234375,0.88427734375,-0.89111328125,0.75927734375,0.90673828125,0.3983313226591564
223,0.92919921875,0.77490234375,0.88427734375,-0.89111328125,0.75927734375,0.85888671875,0.39844583060826416
224,0.09521484375,0.09521484375,0.04150390625,-0.16943359375,0.77587890625,0.12548828125,0.426442233082154
225,0.71044921875,0.09521484375,0.04150390625,-0.16943359375,0.77587890625,0.12548828125,0.4549892804012215
226,0.09521484375,0.30615234375,0.04150390625,-0.16943359375,0.77587890625,0.12548828125,0.42393379381856916
227,0.09521484375,0.09521484375,0.79052734375,-0.16943359375,0.77587890625,0.12548828125,0.4131861755522203
228,0.09521484375,0.09521484375,0.04150390625,-0.48486328125,0.77587890625,0.12548828125,0.4151512267980944
229,0.09521484375,0.09521484375,0.04150390625,-0.16943359375,0.79052734375,0.12548828125,0.42648342651085086
230,0.09521484375,0.09521484375,0.04150390625,-0.16943359375,0.77587890625,0.51513671875,0.41600228305137366
231,0.09521484375,0.30615234375,0.79052734375,-0.48486328125,0.79052734375,0.51513671875,0.3974175702932451
232,0.71044921875,0.09521484375,0.79052734375,-0.48486328125,0.79052734375,0.51513671875,0.41367169120284225
233,0.71044921875,0.30615234375,0.04150390625,-0.48486328125,0.79052734375,0.51513671875,0.4168351823471358
234,0.71044921875,0.30615234375,0.79052734375,-0.16943359375,0.79052734375,0.51513671875,0.4249774304227311
235,0.71044921875,0.30615234375,0.79052734375,-0.48486328125,0.77587890625,0.51513671875,0.410824419545442
236,0.71044921875,0.30615234375,0.79052734375,-0.48486328125,0.79052734375,0.12548828125,0.4150653204130778
237,0.71044921875,0.30615234375,0.79052734375,-0.48486328125,0.79052734375,0.51513671875,0.41085449588900735
238,0.59521484375,0.59521484375,0.54150390625,-0.66943359375,0.27587890625,0.62548828125,0.39140526987435253
239,0.21044921875,0.59521484375,0.54150390625,-0.66943359375,0.27587890625,0.62548828125,0.38120288146661846
240,0.59521484375,0.80615234375,0.54150390625,-0.66943359375,0.27587890625,0.62548828125,0.3899972599656679
241,0.59521484375,0.59521484375,0.29052734375,-0.66943359375,0.27587890625,0.62548828125,0.39415704141745317
242,0.59521484375,0.59521484375,0.54150390625,-0.98486328125,0.27587890625,0.62548828125,0.3885653487863219
243,0.59521484375,0.59521484375,0.54150390625,-0.66943359375,0.29052734375,0.62548828125,0.39216614031810804
244,0.59521484375,0.59521484375,0.54150390625,-0.66943359375,0.27587890625,0.01513671875,0.40282813835145653
245,0.59521484375,0.80615234375,0.29052734375,-0.98486328125,0.29052734375,0.01513671875,0.39924165769849124
246,0.21044921875,0.59521484375,0.29052734375,-0.98486328125,0.29052734375,0.01513671875,0.3914669368347067
247,0.21044921875,0.80615234375,0.54150390625,-0.98486328125,0.29052734375,0.01513671875,0.3891209654012872
248,0.21044921875,0.80615234375,0.29052734375,-0.66943359375,0.29052734375,0.01513671875,0.392096652602688
249,0.21044921875,0.80615234375,0.29052734375,-0.98486328125,0.27587890625,0.01513671875,0.3901387806291939
250,0.21044921875,0.80615234375,0.29052734375,-0.98486328125,0.29052734375,0.62548828125,0.37953178284432554
251,0.21044921875,0.80615234375,0.29052734375,-0.98486328125,0.29052734375,0.01513671875,0.3902004742289411
252,0.84521484375,0.34521484375,0.29150390625,-0.41943359375,0.02587890625,0.87548828125,0.4031021316578163
253,0.96044921875,0.34521484375,0.29150390625,-0.41943359375,0.02587890625,0.87548828125,0.4061602568998453
254,0.84521484375,0.55615234375,0.29150390625,-0.41943359375,0.02587890625,0.87548828125,0.400234397449103
255,0.84521484375,0.34521484375,0.04052734375,-0.41943359375,0.02587890625,0.87548828125,0.4052403122431177
256,0.84521484375,0.34521484375,0.29150390625,-0.73486328125,0.02587890625,0.87548828125,0.39599521692602524
257,0.84521484375,0.34521484375,0.29150390625,-0.41943359375,0.04052734375,0.87548828125,0.40324587741377066
