,location,year,bale,material,value
339,Indiana_Jefferson,2020,hdpe_bale,pet,0.2525004297900004
340,Indiana_Jefferson,2020,hdpe_bale,film,0.06951014533657218
341,Indiana_Jefferson,2020,hdpe_bale,other,1.0661129257800006
342,Indiana_Jefferson,2020,iron_bale,aluminum,0.0
343,Indiana_Jefferson,2020,iron_bale,cardboard,0.0
344,Indiana_Jefferson,2020,iron_bale,iron,49.49008423883999
345,Indiana_Jefferson,2020,iron_bale,glass,0.0
346,Indiana_Jefferson,2020,iron_bale,hdpe,0.0
347,Indiana_Jefferson,2020,iron_bale,paper,0.0
348,Indiana_Jefferson,2020,iron_bale,pet,0.0
349,Indiana_Jefferson,2020,iron_bale,film,0.0027804058134628883
350,Indiana_Jefferson,2020,iron_bale,other,0.0
351,Indiana_Jefferson,2020,aluminum_bale,aluminum,21.77114816856
352,Indiana_Jefferson,2020,aluminum_bale,cardboard,0.0
353,Indiana_Jefferson,2020,aluminum_bale,iron,0.0
354,Indiana_Jefferson,2020,aluminum_bale,glass,4.258840582458004
355,Indiana_Jefferson,2020,aluminum_bale,hdpe,0.0
356,Indiana_Jefferson,2020,aluminum_bale,paper,0.0
357,Indiana_Jefferson,2020,aluminum_bale,pet,0.0
358,Indiana_Jefferson,2020,aluminum_bale,film,0.0
359,Indiana_Jefferson,2020,aluminum_bale,other,0.0
360,Ohio_Coshocton,2020,vacuum,aluminum,30.06592527
361,Ohio_Coshocton,2020,vacuum,cardboard,781.7140570199999
362,Ohio_Coshocton,2020,vacuum,iron,30.06592527
363,Ohio_Coshocton,2020,vacuum,glass,180.39555162
364,Ohio_Coshocton,2020,vacuum,hdpe,150.32962635
365,Ohio_Coshocton,2020,vacuum,paper,161.0596792555297
366,Ohio_Coshocton,2020,vacuum,pet,300.6592527
367,Ohio_Coshocton,2020,vacuum,film,5.840509349616027
368,Ohio_Coshocton,2020,vacuum,other,12.026370108
369,Ohio_Coshocton,2020,film_bale,aluminum,0.0
370,Ohio_Coshocton,2020,film_bale,cardboard,15.634281140399999
371,Ohio_Coshocton,2020,film_bale,iron,0.0
372,Ohio_Coshocton,2020,film_bale,glass,0.0
373,Ohio_Coshocton,2020,film_bale,hdpe,0.0
374,Ohio_Coshocton,2020,film_bale,paper,3.2211935851105937
375,Ohio_Coshocton,2020,film_bale,pet,0.0
376,Ohio_Coshocton,2020,film_bale,film,5.723699162623706
377,Ohio_Coshocton,2020,film_bale,other,0.0
378,Ohio_Coshocton,2020,cardboard_bale,aluminum,0.0
379,Ohio_Coshocton,2020,cardboard_bale,cardboard,574.5598319096999
380,Ohio_Coshocton,2020,cardboard_bale,iron,0.0
381,Ohio_Coshocton,2020,cardboard_bale,glass,0.0
382,Ohio_Coshocton,2020,cardboard_bale,hdpe,0.0
